,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Xs_m,Ys_m
7474,3756.047,329.35,-36.91,293.78869058183415,289.5394752015691,293.9956387165234,290.03538761826263,64.41,79.88,57.89531563426897,83.9246543308886
7475,3756.554,328.91,-36.35,293.8664728302142,289.61470076638034,293.6850543274551,282.3783055497004,64.06,80.83,63.98802549792566,79.86020436927234
7476,3756.958,328.47,-35.91,293.9685126061215,289.73410655288757,293.95240202519335,305.8098028571302,63.72,81.79,42.15540340201545,91.28057401620518
7477,3757.568,328.03,-35.24000000000001,294.0263325070022,289.7657605722249,293.929456883801,274.94439826055464,63.370000000000005,82.74,70.56738128675659,79.01012412183731
7478,3758.073,327.59000000000003,-34.80000000000001,294.12744468809774,289.8957310827464,294.0796157644645,282.47812281634543,63.02,83.7,63.381208715867615,83.27351493742468
7479,3758.48,327.15,-34.129999999999995,294.15095333110014,289.8504071068384,294.19390018992004,269.9926289265954,62.67,84.46,74.84480729886312,79.2281650111425
7480,3759.088,326.8,-33.69,294.2436875824474,290.0503247714093,294.184488145042,285.857413117219,62.33,85.41,59.649625921555696,86.2852145707586
7481,3759.491,326.36,-33.129999999999995,294.3571933152289,290.2110964453289,293.73951600269044,303.07770606484274,61.98,86.56,42.13692788408059,91.86907355651945
7482,3759.998,325.92,-32.58000000000001,294.4364408797811,290.29435440600633,294.42734489278695,292.18388505084397,61.63,87.51,53.37940897930429,91.20676649937073
7483,3760.506,325.48,-32.03,294.4872501375553,290.2356747541556,294.47540325900104,294.6781288565649,61.35,88.27,50.717663716430195,93.04398726307059
7484,3761.015,325.03,-31.47,294.5680944617243,290.3016541461657,294.555153346452,228.61530210687988,61.010000000000005,89.23,112.00090913795674,65.86071094508523
7485,3761.519,324.59000000000003,-30.919999999999987,294.6472561063241,290.3863889716597,294.6328145069588,293.09785399016516,60.66,90.18,51.643945403159535,94.23359933378482
7486,3762.026,324.15,-30.370000000000005,294.72637141470227,290.4716777932058,294.65239394868655,289.1015412355266,60.31,91.13,54.96769442146757,93.16915639563516
7487,3762.535,323.71000000000004,-29.81,294.80626745018355,290.5484427767597,294.7599230270729,296.43274732925414,59.97,92.09,47.93982773272961,97.3797062537715
7488,3763.042,323.27,-29.25999999999999,294.8852915262121,290.63484391930706,294.92403344022057,287.28014309026855,59.620000000000005,93.04,56.36861087898984,94.76760430950007
7489,3763.548,322.83000000000004,-28.69999999999999,294.9624817742413,290.71757721197395,294.3386322370569,282.52719821239623,59.27,93.99,59.11187222014843,90.5874308733487
7490,3764.056,322.39,-28.15000000000001,295.044032078632,290.8002434661979,294.9924150930371,295.958583107422,58.93000000000001,94.95,47.57848479222122,99.95242626851237
7491,3764.564,321.95,-27.590000000000003,295.12113284664815,290.88406109651316,295.1913641902306,296.5422713011669,58.58,95.9,47.043851282456274,101.7204081642025
7492,3765.069,321.51,-27.039999999999992,295.19997078758433,290.9726628052882,295.1637626702064,279.3196099706669,58.23,96.85,62.51127839601418,94.63552845214457
7493,3765.578,321.07,-26.47999999999999,295.2796012055909,291.05277270625686,295.23122202762556,305.760221311484,57.89,97.81,37.71127494484938,107.04714413736514
7494,3766.084,320.63,-25.930000000000007,295.35834478457934,291.1424809264357,295.37392010905086,331.17515079703514,57.540000000000006,98.76,14.079518001476345,119.45991129391666
7495,3766.487,320.19,-25.370000000000005,295.4352630439863,291.22844366579307,295.56446969786106,293.5725170887417,57.19,99.71,48.87631875109395,104.41492743031301
7496,3766.995,319.75,-24.819999999999997,295.51475794112264,291.31021334652854,295.1269746724326,294.5454297659264,56.85,100.66,46.55083137137808,103.31272146442828
7497,3767.504,319.3,-24.27000000000001,295.5959813801969,291.39686357268846,295.56038023191326,288.46605064448204,56.5,101.62,52.69650844912002,103.23839078363382
7498,3768.006,318.86,-23.819999999999997,295.6922460942367,291.53211864218326,295.55147939732507,282.5981409017114,56.150000000000006,102.57,57.66029286966102,101.05406899095766
7499,3768.511,318.42,-23.16,295.75211913785597,291.56789003592286,296.5377306887187,290.47450971840163,55.81,103.52,52.189398677718486,109.7966542272755
7500,3769.12,318.07,-22.72,295.8423166157853,291.7898356694421,295.90540758090003,303.70796454006296,55.46,104.47,38.19325764596164,113.21348863970755
7501,3769.626,317.63,-22.169999999999987,295.89399006916943,291.72849295192265,295.4099812448878,292.2096951549586,55.19,105.23,47.228474076639316,106.28381551469468
7502,3769.932,317.19,-21.610000000000014,295.97059224463476,291.81810533275694,295.9444138219265,288.81111966146193,54.84,106.18,51.12924779276318,107.83712557326584
7503,3770.538,316.75,-21.06,296.04977262464826,291.90364608891065,296.2239911307399,288.3997040159732,54.5,107.13,51.70215886623885,109.49758815712494
7504,3771.049,316.31,-20.5,296.1280088586035,291.9763620569309,296.74713371504134,276.38481435079314,54.17,108.08,63.45717097885213,106.93245530131041
7505,3771.556,315.87,-19.94999999999999,296.2088598529059,292.0674266329609,296.18532175509114,322.12489249411,53.83,109.04,19.729364207443382,125.67503449038384
7506,3772.061,315.43,-19.389999999999983,296.28614363688416,292.15021478684554,296.2538144264827,293.32558004924465,53.49,109.99,45.92428775708595,113.53781556453549
7507,3772.569,314.99,-18.830000000000013,296.36514016924065,292.23797494507795,296.41687694450457,277.8380218000489,53.150000000000006,110.95,60.073527855345645,107.80524006962804
7508,3773.077,314.54,-18.28,296.44583489286697,292.3083830477669,296.39520678976845,256.05194729018524,52.81999999999999,111.9,79.56813505500153,98.33654677369711
7509,3773.583,314.1,-17.72,296.5247403052366,292.39726537708935,296.5817523904707,266.8484157833866,52.48,112.86,69.6175022602659,104.6103424668205
7510,3774.091,313.66,-17.169999999999987,296.60447487235615,292.47776069301403,296.736674428449,294.601700323689,52.150000000000006,113.81,44.11651760583703,118.61249310589005
7511,3774.599,313.22,-16.620000000000005,296.6850357434856,292.57224782948913,297.8844120429684,285.68755667686764,51.81,114.77,54.522374379747646,120.26324253630125
7512,3775.104,312.78,-16.060000000000002,296.76467807951695,292.6538810608873,296.673357954597,301.0573927181742,51.48,115.73,37.1767626725308,122.39345492602243
7513,3775.613,312.34000000000003,-15.509999999999993,296.84427584318195,292.7360794299193,296.94141339351654,291.45696172348624,51.150000000000006,116.68,46.15549433636909,119.7751141805264
7514,3775.92,311.89,-15.069999999999991,296.94476019213175,292.8731986713704,296.9483577869749,295.4977052042574,50.81,117.64,42.031753019278256,122.12340816268596
7515,3776.527,311.45,-14.400000000000006,297.00507943129304,292.9067102338217,297.6691516288182,296.1240031760693,50.48,118.6,42.77073267213632,126.47528936898522
7516,3777.036,311.01,-13.960000000000008,297.10453857481065,293.0541712721387,296.74494177585035,303.6146040930526,50.14,119.56,33.24042767048269,126.0166393782799
7517,3777.539,310.66,-13.400000000000006,297.1473621786828,293.06526030903086,297.16203336654763,288.845247768911,49.88,120.32,47.37895242412327,121.68761351649655
7518,3778.049,310.22,-12.849999999999994,297.2552231278522,293.30395496822064,297.3875804663541,276.8382186070429,49.48,121.47,58.3949275344508,117.61447430897852
7519,3778.556,309.78,-12.289999999999992,297.3069090999172,293.24911900975934,297.38728979110994,292.28328349152537,49.21,122.24,43.90467082440637,125.45186132726124
7520,3779.062,309.34000000000003,-11.740000000000007,297.4137378480352,293.47586749169005,297.16136261077133,285.06109271412487,48.81999999999999,123.38,49.506630750356294,121.57479191539713
7521,3779.57,308.9,-11.180000000000009,297.46542289957125,293.42176367815665,297.4933333710397,299.1892037551354,48.55,124.15,37.00412762821122,130.31982529645148
7522,3780.178,308.46000000000004,-10.629999999999995,297.54634036819556,293.5135519869568,297.53493256396354,266.9825060541382,48.22,125.11,65.92453107810448,115.81397600810132
7523,3780.587,308.02,-10.080000000000013,297.6272070820331,293.60592534892754,297.5919979927311,298.8958207291858,47.89,126.07,36.63457655267672,131.74861333169108
7524,3781.091,307.58000000000004,-9.52000000000001,297.70629561052874,293.6942336853075,298.38863562550057,283.41378790407316,47.56,127.03,52.14628894853803,128.52702328177733
7525,3781.598,307.14,-8.960000000000008,297.7836110058142,293.77843981476923,297.90460124958156,271.83535462395804,47.23,127.98,61.03181895369636,121.37288022787473
7526,3782.004,306.69,-8.409999999999997,297.8652405874333,293.86368710679443,297.97158381235784,308.1223577871255,46.900000000000006,128.94,27.90200572782004,139.64689611565925
7527,3782.512,306.25,-7.860000000000014,297.94590920221265,293.95836439876996,297.7913566924152,294.2382579313462,46.56999999999999,129.9,39.58087106533998,132.6872751001176
7528,3783.118,305.9,-7.409999999999997,298.0337625847725,294.1753613068232,298.0470097836515,296.05695696830935,46.24,130.85,38.2162434239537,135.20182116071342
7529,3783.526,305.37,-6.75,298.10273589823515,294.1488645227107,298.1250146558994,288.0930356398287,45.900000000000006,131.81,45.07610291267275,132.38007221724547
7530,3784.032,304.92,-6.310000000000002,298.2030456241199,294.28841108681127,298.16412318702334,303.2081337527451,45.56999999999999,132.76999999999998,31.069527960916503,140.3066318649177
7531,3784.541,304.48,-5.639999999999986,298.2629164110343,294.32868446687286,298.2683057330679,287.73608258883195,45.24,133.73000000000002,44.856944337832886,133.96741475882692
7532,3785.045,304.04,-5.090000000000003,298.31077569135675,294.336074921169,298.31228750286533,303.93183449956047,44.91,134.5,29.916864808955836,142.58594127787805
7533,3785.653,303.6,-4.530000000000001,298.42197410812116,294.5195966315315,297.8184606359746,301.27059161423387,44.58,135.65,30.625549147344145,139.50552126527214
7534,3786.062,303.16,-3.9799999999999898,298.50227987464257,294.6182889774496,298.4519965553128,279.17528617813093,44.25,136.61,51.69687484032437,132.28067189012089
7535,3786.565,302.81,-3.530000000000001,298.5895223650474,294.83965167527924,298.64689875742124,307.20712128674813,43.92,137.56,26.6092596719447,147.35294922903805
7536,3787.072,302.41,-2.9799999999999898,298.6400838323052,294.82211348540324,298.75513424397525,299.1198002047021,43.66,138.32999999999998,33.75833235537834,144.4386729733069
7537,3787.58,302.14,-2.430000000000007,298.6978441835147,295.1328731266647,298.74943061087583,295.3605556588388,43.260000000000005,139.29,36.85017352858978,143.1095528443389
7538,3788.089,301.95,-1.9000000000000057,298.7902403923942,295.55377852431525,298.7297347671872,277.86973629888433,42.93000000000001,140.44,52.323195544741196,134.93511080640502
7539,3788.496,301.83000000000004,-1.3700000000000043,298.81698854180854,295.80085412317527,298.5361801165363,305.1588428534437,42.66,141.21,27.181695082267936,147.97649693128062
7540,3789.104,301.75,-0.8199999999999932,298.86316360416583,296.2176167954904,299.1568661758939,293.36814926421,42.33,142.17000000000002,39.28434990995913,145.60789420353333
7541,3789.612,301.71000000000004,-0.2599999999999909,298.90209284857553,296.659920616183,298.8014251168095,300.2517617128788,42.0,143.12,32.161314070350784,147.9343749768301
7542,3790.117,301.73,0.3100000000000023,298.9353079034016,297.1548695545809,298.90868797350873,298.3339946812938,41.67,144.07999999999998,34.17910487817318,148.0589663447568
7543,3790.624,301.78,0.8899999999999864,298.96393180099335,297.6713222666906,299.10666493592254,296.5478630704067,41.34,145.04,36.339991932033115,148.67245880208964
7544,3790.926,301.78,0.8899999999999864,299.0945109327524,298.4257110236985,299.18185375049165,310.29096803918924,41.010000000000005,146.0,24.24169842342235,155.88557940727708
7545,3791.537,302.02,2.0600000000000023,299.0061834632794,298.82202997771094,299.06047922562186,306.0363019424898,40.68000000000001,146.96,27.964040835529886,154.35008791216333
7546,3792.145,302.19,2.6500000000000057,299.0217087117336,299.43873914375206,298.7070854869944,310.1478243736858,40.35,147.92000000000002,23.505528414602566,155.27008814097383
7547,3792.55,302.4,3.2299999999999898,299.03513258070376,300.09529636433825,298.8647263445228,305.13028293930745,40.02,148.88,28.638214299209608,154.13480040710914
7548,3793.058,302.64,3.8000000000000114,299.04738835550984,300.78295181077,298.94227063387183,293.6219036978942,39.69,149.84,39.4002637671353,149.36963537852057
7549,3793.562,302.91,4.3700000000000045,299.0551578509128,301.4919881190875,298.99804025280645,247.3416550059472,39.36,150.79,81.28118419820561,127.2109490441496
7550,3794.07,303.2,4.939999999999998,299.0627061381755,302.2233693809927,299.00303263994965,294.1495855146379,39.03,151.75,39.64198505297048,151.05083006961337
7551,3794.579,303.52,5.490000000000009,299.07076714055654,302.99069424653953,299.37867867557924,307.17823323715703,38.7,152.71,29.294595750857184,159.87365577629816
7552,3795.086,303.87,6.039999999999992,299.0743890586035,303.77938442231397,299.2356475411919,310.8909355517327,38.370000000000005,153.66,25.94098626831851,161.59628348505439
7553,3795.591,304.23,6.5800000000000125,299.0794517570021,304.5952750782586,299.0164904565047,315.90530779843067,38.03,154.62,21.215723967016174,163.5638747893646
7554,3796.298,304.54,7.0,299.107992997276,305.41223043617623,299.0703138158091,305.75706009990296,37.7,155.57,30.76022248017091,159.19812674953894
7555,3796.605,304.94,7.530000000000001,299.08460103001005,306.10952304689897,298.9926412616583,307.6797039472809,37.43000000000001,156.32999999999998,29.23128599518003,160.31154844367117
7556,3797.213,305.36,8.039999999999992,299.1136707713441,307.14600632272595,299.1327953028101,304.9398042712963,37.02,157.48,32.47769838043985,160.12898809678046
7557,3797.617,305.79,8.539999999999992,299.09256196452696,307.88408792920757,298.9789314837582,281.07703280622684,36.75,158.24,53.88628466174188,148.0514444298158
7558,3798.226,306.24,9.039999999999992,299.0942524074071,308.793217865937,298.9461689807075,313.52070372384355,36.41,159.19,25.17104402762351,164.49403519695517
7559,3798.531,306.7,9.53,299.09826630026,309.72081186126326,299.14784265244253,313.0275469742871,36.06999999999999,160.15,26.62120986955199,165.72631798535485
7560,3799.241,307.17,10.0,299.1029706779742,310.66200862030104,298.89989982343207,306.9488782110921,35.730000000000004,161.1,31.8698206289954,161.97323579161696
7561,3799.544,307.66,10.47999999999999,299.10585781778457,311.62068175908996,299.28926513026454,308.00646050756944,35.39,162.06,32.453977574296175,164.8506241099931
7562,3800.05,308.15,10.939999999999998,299.109437008908,312.5929573742825,299.1452827051948,315.1183531069579,35.040000000000006,163.01,26.19345339220024,168.1670031470164
7563,3800.559,308.65,11.400000000000006,299.1145903659574,313.5700996587525,299.2012338596546,315.01440105229244,34.7,163.97,26.94008684428718,168.85031043467902
7564,3801.066,309.17,11.849999999999994,299.1179389578793,314.56471671183976,299.1128666793597,203.7302148242491,34.36,164.92000000000002,126.82206431931994,113.3972006957807
7565,3801.673,309.69,12.289999999999992,299.1219689589079,315.57293736947724,299.09934200901415,316.1936286064617,34.010000000000005,165.87,26.644929214484534,169.82660790742995
7566,3802.28,310.21000000000004,12.72999999999999,299.1284352011221,316.57729166824333,299.00911317419417,332.4529439308054,33.67,166.82999999999998,12.34970458920742,177.89859613622022
7567,3802.585,310.75,13.159999999999997,299.13310390078516,317.599119646135,299.09156534152794,308.9767194294201,33.33,167.78,34.14435299858735,167.06339781845537
7568,3803.193,311.29,13.590000000000003,299.10701611130895,318.53721697785954,300.64627430012416,317.6179680013575,32.980000000000004,168.54,31.345514748609958,179.454023863112
7569,3803.597,311.84000000000003,14.009999999999993,299.1421715288685,319.66511993021703,299.05729994922416,320.48162477709263,32.64,169.68,24.83938413111565,173.47245869311956
7570,3804.209,312.39,14.430000000000009,299.14813185609205,320.71416261213034,299.20207534716315,286.1932780990329,32.290000000000006,170.64,56.456234943092454,157.47871275968924
7571,3804.613,312.94,14.840000000000003,299.1549208178484,321.7544756487468,298.8032809425499,317.5438124466605,31.950000000000003,171.59,27.872586543699754,171.57839486312878
7572,3805.22,313.5,15.25,299.1599362946032,322.8122582864535,299.2159654017992,321.3060214619868,31.599999999999994,172.54,26.204940522744494,175.9188572702324
7573,3805.625,313.96000000000004,15.569999999999991,299.1943508833888,323.7567656435925,299.163530160696,324.877281627532,31.33,173.49,23.323154666716164,177.7587500161485
7574,3806.133,314.52,15.97999999999999,299.21697488358575,324.5729860909561,299.30569720617495,323.63236668167804,31.239999999999995,174.41,25.3986467476052,178.2651408606135
7575,3806.538,315.1,16.379999999999995,299.21340877756916,325.20329641625716,299.2214437344682,312.06127766375647,31.260000000000005,175.1,36.086029092537444,172.45270804642493
7576,3807.042,315.67,16.77000000000001,299.2407862019329,325.8059646476719,299.1188388396137,325.10179049471094,31.379999999999995,175.92000000000002,24.705800010976077,178.84392589879764
7577,3807.65,316.25,17.169999999999987,299.27100790064884,326.33786556267114,299.2613405652594,339.5173875457846,31.58,176.73,12.805836490531249,187.18580316301552
7578,3808.054,316.83000000000004,17.560000000000002,299.30799550033294,326.80009455322994,299.27224228344363,324.340891413636,31.86,177.53,26.9807604803853,180.0312150644986
7579,3808.562,317.41,17.939999999999998,299.3502175991923,327.18782526249356,300.13643244850095,325.44815317574927,32.22,178.31,29.06315093843193,185.33387324763186
7580,3809.27,318.0,18.330000000000013,299.39444281087697,327.51364093728984,299.33848000062443,320.6523684154937,32.650000000000006,179.07999999999998,31.632914716381038,179.2846999133655
7581,3809.675,318.58000000000004,18.710000000000008,299.44307173571303,327.7737756441171,299.59771721208807,343.29044742117435,33.14,179.82999999999998,12.7781751769312,192.4134993988579
7582,3810.286,319.17,19.090000000000003,299.4889812214102,327.9796374776946,299.51062608067707,338.84508900164366,33.68000000000001,180.54,17.067817387283867,190.08516128047737
7583,3810.692,319.77,19.47,299.53523764363433,328.141048331354,299.60398802011264,328.5968327870799,34.27,181.23,27.075390430916627,185.77062850721717
7584,3811.305,320.36,19.849999999999994,299.58206473268115,328.2356837700618,299.7181957774509,330.8136059383081,34.91,181.89,26.02512883850369,187.8595538579715
7585,3811.614,320.96000000000004,20.22999999999999,299.62841914117973,328.2945733636181,299.56196736587486,327.0621742043122,35.59,182.53,29.511056762214423,185.54024438724588
7586,3812.121,321.56,20.53,299.6834130580389,328.3474190548785,299.87202202234477,330.7989747821978,36.3,183.13,27.690254623853832,189.32170452810024
7587,3812.631,322.15,20.97999999999999,299.71608934157985,328.2815331388593,299.73134951979955,323.3112783111524,37.040000000000006,183.71,34.52788047957489,185.24539928087722
7588,3813.237,322.75,21.349999999999994,299.75722257239477,328.2318854102995,299.7979912289512,327.481648936776,37.8,184.26,31.61158334110354,188.07298852687472
7589,3813.641,323.35,21.72,299.79880865700216,328.13775674249985,299.7352420505569,303.0407591206214,38.6,184.79,53.77127133266339,175.70483144273547
7590,3814.251,323.96000000000004,22.090000000000003,299.8068257000172,328.1179576006166,300.0321280506499,279.7486400680942,39.25,185.19,75.84135791153292,165.5269317141283
7591,3814.657,324.56,22.460000000000008,299.843472757301,327.9731307592133,300.2687123222988,330.98319555564154,40.08,185.67,31.702926494193605,193.37739545601858
7592,3815.263,325.04,22.75,299.9299044660935,327.6344983361795,300.22777633816554,441.01371140103726,41.1,186.22,-65.33572914411747,250.20752757825704
7593,3815.568,325.65,23.120000000000005,299.9323387029543,327.55019951146414,300.0975609441008,330.5863190093904,41.790000000000006,186.56,32.63544785251122,192.95793033393855
7594,3816.072,326.25,23.49000000000001,299.9643784955615,327.33254726653746,299.9289922315232,329.48592086047734,42.67,186.98,33.714034907095595,191.90266960044735
7595,3816.682,326.86,23.849999999999994,299.993426942738,327.1049990446493,300.3641056183836,366.4977244024072,43.56,187.37,2.8948823858398782,213.6464896053468
7596,3817.087,327.47,24.22,300.0203574230291,326.8588701565249,300.0039355018728,329.66323212369565,44.46,187.75,34.997261869486465,193.1060007673667
7597,3817.696,328.08000000000004,24.580000000000013,300.047566760318,326.5904941972439,299.84111497513106,312.14710956452285,45.38,188.11,50.69401441874345,183.70489707530888
7598,3818.202,328.68,24.94,300.07178190726165,326.3121698619284,300.0580414929536,314.7430234939769,46.290000000000006,188.45,49.596658286543914,186.44601739602686
7599,3818.61,329.29,25.31,300.0938786166927,326.0152232641906,300.14980187795425,313.1973530342806,47.22,188.78,51.8349487964249,186.467434567085
7600,3819.317,329.9,25.669999999999987,300.11689824834974,325.7096751710026,300.07672315310265,309.4788464161803,48.16,189.1,55.53620976849453,184.56424447256998
7601,3819.624,330.51,26.03,300.13691560134066,325.39413793121713,300.14248771711686,318.7227196421981,49.1,189.4,48.13920752173573,189.99449754823993
7602,3820.329,331.12,26.389999999999983,300.1539237823075,325.0685935306578,299.9639512704684,316.1072599553352,50.040000000000006,189.68,50.56099261331906,188.1355451555997
7603,3820.636,331.73,26.75,300.1718528119835,324.7344325752968,299.89541698927314,325.4876655733729,50.99,189.96,42.64646643060013,192.94963668545347
7604,3821.343,332.34000000000003,27.110000000000014,300.187653527129,324.3816027459018,300.15833412362264,324.997236867016,51.95,190.22,44.45658224013181,194.38200245731105
7605,3821.649,332.95,27.47,300.20196044422363,324.023767029519,300.0789264283664,328.4066459353424,52.91,190.47,41.81253949906352,196.09344972765356
7606,3822.157,333.56,27.830000000000013,300.2147692738259,323.66091901865445,300.62307713356756,378.96198431748917,53.870000000000005,190.71,-0.5324255084970559,225.59337970749093
7607,3822.663,334.17,28.19,300.226967769089,323.28441255340476,300.40542556737364,325.772940176705,54.84,190.94,46.32523556671538,197.1041617209773
7608,3823.273,334.79,28.55000000000001,300.23676821414995,322.9115242601292,300.18809449804866,321.16491327637056,55.81,191.16,50.38716237240948,193.9972994052424
7609,3823.679,335.4,28.91,300.2453116950963,322.5112937557381,300.26023042205014,278.656703346671,56.790000000000006,191.36,88.82060424821739,172.7698614026532
7610,3824.082,335.88,29.19,300.2769272459187,322.04774692582464,300.29498384058894,322.0349509404253,57.760000000000005,191.56,51.01669928511103,195.61721913200483
7611,3824.691,336.5,29.55000000000001,300.2605382234085,321.8087483273256,300.2601897886712,329.7396100294176,58.540000000000006,191.72,44.717938197319484,199.78181702170886
7612,3825.3,337.11,29.91,300.2902018054263,321.2459073669266,300.3903783281461,321.3670178817017,59.72,191.94,53.114446393028516,196.46510067778573
7613,3825.703,337.72,30.25999999999999,300.27403990825894,320.98457361686405,300.38038664614714,318.77774630973994,60.510000000000005,192.08,55.98380717436555,195.42402832854663
7614,3826.315,338.33000000000004,30.620000000000005,300.2774086041319,320.5555697535141,300.2439341906342,345.76600212981003,61.5,192.24,32.31577129322352,209.03881063246877
7615,3826.619,338.94,30.97999999999999,300.27988387533617,320.13520268786436,300.1280268778368,321.78615395491494,62.48,192.4,53.81340172746343,196.4485005894103
7616,3827.327,339.56,31.330000000000013,300.2823656556019,319.71483622128017,300.4080848776454,293.05284746067423,63.47,192.55,80.6329381266429,183.290721964522
7617,3827.633,340.17,31.69,300.2842093237843,319.2807920937306,300.4512342002344,305.5381658464719,64.46,192.7,70.33091927179947,190.32816593012132
7618,3828.341,340.78,32.05000000000001,300.28295448173697,318.8366624150993,300.237442567226,323.40895618282025,65.45,192.83,54.53358272971997,198.89991444824906
7619,3828.647,341.4,32.400000000000006,300.2807887459198,318.40116849659955,300.2414557755911,317.94861025009516,66.44,192.95,59.99797695794888,196.45257822155972
7620,3829.358,342.01,32.75999999999999,300.26992740474975,317.94910426041463,300.1887537135204,318.4081045892621,67.41,193.03,60.05030075063445,196.79038041843137
7621,3829.66,342.62,33.120000000000005,300.2295449966008,317.459655704469,300.2346943026525,321.87132458040946,68.33,192.95,57.72656212264593,199.16296984562666
7622,3830.271,343.24,33.47,300.16432665249624,317.006546462372,300.0549846742452,313.68516112378353,69.16,192.76,65.08607997227034,194.4183502780404
7623,3830.675,343.85,33.83000000000001,300.08301153954073,316.5260300512424,300.0629905238659,322.3930200979175,69.96,192.49,57.99767974088678,199.28619870698785
7624,3831.285,344.46000000000004,34.19,299.9870754182367,316.02348156426604,300.11493928510333,312.3736525866534,70.74,192.14,67.63689810967594,194.75518693730473
7625,3831.69,345.08000000000004,34.53999999999999,299.87800290768917,315.50428491543505,299.82223129930327,317.13938670584037,71.51,191.71,63.20441579465751,196.11694439192158
7626,3832.299,345.69,34.900000000000006,299.7557115745865,314.96884925338253,299.7341163109647,314.87549039660155,72.25,191.22,65.58019804865927,194.89293844686588
7627,3832.603,346.31,35.25999999999999,299.6214815216093,314.4449059851344,299.6897133705553,310.70926027164853,72.96,190.68,69.78416358175946,192.9217607724674
7628,3833.311,346.92,35.610000000000014,299.4779616031028,313.90679157992105,299.5803808387127,340.9850095938083,73.65,190.08,43.11965865005175,208.05504267160026
7629,3833.716,347.41,35.889999999999986,299.35745486229774,313.4888339319281,299.33549324142126,311.0804063147827,74.18,189.58,69.58326931073185,192.0254741539441
7630,3834.325,348.03,36.25,299.1825300090641,312.7810520156232,299.2174963884154,272.4398676620152,74.95,188.76,104.43214284569939,172.48987950101898
7631,3834.629,348.64,36.610000000000014,299.02450233224164,312.43842289321583,299.075678912463,283.02963318211147,75.44,188.2,95.2239185908121,177.5187189360751
7632,3835.337,349.25,36.96000000000001,298.84765024853846,311.9285469462518,298.88587188757776,324.66695339123083,76.03,187.46,58.01926279094357,197.63432083129655
7633,3835.642,349.87,37.31999999999999,298.6602335541052,311.4375624422976,298.4164112850997,306.8965389264053,76.59,186.69,73.34437613681672,186.9392244891441
7634,3836.352,350.48,37.66999999999999,298.47060725355334,310.94515352389726,298.4619053349135,319.1677622892703,77.14,185.9,63.02117205390573,193.5000296741716
7635,3836.657,351.1,38.03,298.27200876399024,310.4771766168973,298.25311122873285,314.9507619157587,77.66,185.09,66.88073898991587,190.76640756306807
7636,3837.164,351.71000000000004,38.38,298.07194337079477,310.02176471983387,298.0836549450091,307.4634996216022,78.16,184.27,73.80765175945288,186.66416915716016
7637,3837.672,352.33000000000004,38.74000000000001,297.8630168055711,309.56912765972004,297.8336694098227,306.56731461767566,78.65,183.42,74.59522377452777,185.3815782417869
7638,3838.279,352.94,39.09,297.6542626702626,309.1341178194345,297.54949696259274,311.3011449036051,79.12,182.57,70.18154476826652,186.59534054854726
7639,3838.886,353.56,39.44999999999999,297.4382708229706,308.7071474715155,297.44931122558796,307.0375859333914,79.58000000000001,181.7,74.42022045544559,184.44724379372784
7640,3839.294,354.17,39.81,297.21752822092606,308.2843208792818,296.87460448695504,307.407194776602,80.02000000000001,180.81,73.25212900453016,182.1712451531811
7641,3839.904,354.79,40.16,296.99615125429557,307.8884427840708,297.0254098373464,310.03430505435995,80.44999999999999,179.92000000000002,71.8502822581026,184.48307874671735
7642,3840.411,355.4,40.52000000000001,296.77088043795277,307.4881638372443,296.78778982192324,332.605912498387,80.87,179.02,51.22174972299422,194.0901361563763
7643,3840.916,356.02,40.870000000000005,296.5450273154099,307.11501119287544,296.5935864996418,294.8017752403288,81.28,178.12,85.95497467136806,176.07068196098646
7644,3841.324,356.64,41.22999999999999,296.3144516108605,306.7467391839724,296.79090011324234,251.83367398541697,81.68,177.21,126.33673747822098,157.5186420118031
7645,3841.728,357.25,41.58000000000001,296.0833253482415,306.3834468439834,296.0926730103226,306.7781221700664,82.07,176.29,74.99429300157988,179.81088931292513
7646,3842.339,357.74,41.870000000000005,295.90107083059985,306.03092409101407,295.88614268746477,317.69261162951466,82.44999999999999,175.55,64.92815791717612,183.96428556448578
7647,3842.846,358.36,42.22,295.66080453423695,305.76670878301974,296.47906903790505,302.65887708149677,82.75,174.63,80.82028581693038,180.46962714963394
7648,3843.253,358.97,42.58000000000001,295.3966140048003,305.2822846154031,295.04506145380753,310.3085880256036,83.19,173.51,70.95736387610742,177.15836634666482
7649,3843.658,359.58000000000004,42.93000000000001,295.18593118176534,305.10594160061845,295.056593779308,125.39698700894252,83.47999999999999,172.77,243.20384814038127,97.33710077408753
7650,3844.364,360.2,43.28999999999999,294.9439845420597,304.7907170502409,294.8801049981652,309.5915349275254,83.84,171.82999999999998,72.46752720945915,176.72954893172897
7651,3844.669,360.81,43.63999999999999,294.70403723467064,304.47603288272137,294.80071805703716,266.21411856037366,84.19999999999999,170.89,113.23348549681981,158.0401751572802
7652,3845.379,361.43,44.0,294.4603230874859,304.18076352721584,294.6182743203539,304.3191836161863,84.55000000000001,169.95,78.00116521087693,173.87321558939988
7653,3845.683,362.04,44.35,294.21863265552895,303.8859904635289,294.14639681835797,319.5030197082251,84.9,169.01,63.35676636381413,178.2478359740324
