13.838,DESIRED_RUDDER,pMarinePID,0.34417
13.883,NAV_LAT,uSimMarine,43.82503
13.883,NAV_LONG,uSimMarine,-70.33002
13.883,NAV_HEADING,uSimMarine,107.82664
13.883,NAV_SPEED,uSimMarine,3.98
13.888,DESIRED_RUDDER,pMarinePID,0.27803
13.938,DESIRED_RUDDER,pMarinePID,0.27803
13.988,DESIRED_RUDDER,pMarinePID,0.27803
14.039,DESIRED_RUDDER,pMarinePID,0.27803
14.089,DESIRED_RUDDER,pMarinePID,0.27803
14.133,NAV_LAT,uSimMarine,43.82503
14.133,NAV_LONG,uSimMarine,-70.33001
14.133,NAV_HEADING,uSimMarine,107.87118
14.133,NAV_SPEED,uSimMarine,3.99
14.139,DESIRED_RUDDER,pMarinePID,0.22459
14.19,DESIRED_RUDDER,pMarinePID,0.22459
14.24,DESIRED_RUDDER,pMarinePID,0.22459
14.29,DESIRED_RUDDER,pMarinePID,0.22459
14.341,DESIRED_RUDDER,pMarinePID,1.42459
14.384,NAV_LAT,uSimMarine,43.82503
14.384,NAV_LONG,uSimMarine,-70.32999
14.384,NAV_HEADING,uSimMarine,108.10022
14.384,NAV_SPEED,uSimMarine,3.97
14.391,DESIRED_RUDDER,pMarinePID,1.14974
14.441,DESIRED_RUDDER,pMarinePID,1.14974
14.492,DESIRED_RUDDER,pMarinePID,1.14974
14.542,DESIRED_RUDDER,pMarinePID,1.14974
14.593,DESIRED_RUDDER,pMarinePID,1.14974
14.635,NAV_LAT,uSimMarine,43.82503
14.635,NAV_LONG,uSimMarine,-70.32998
14.635,NAV_HEADING,uSimMarine,108.28446
14.635,NAV_SPEED,uSimMarine,3.97
14.643,DESIRED_RUDDER,pMarinePID,0.92864
14.693,DESIRED_RUDDER,pMarinePID,0.92864
14.744,DESIRED_RUDDER,pMarinePID,0.92864
14.794,DESIRED_RUDDER,pMarinePID,0.92864
14.845,DESIRED_RUDDER,pMarinePID,0.92864
14.886,NAV_LAT,uSimMarine,43.82502
14.886,NAV_LONG,uSimMarine,-70.32997
14.886,NAV_HEADING,uSimMarine,108.43374
14.886,NAV_SPEED,uSimMarine,3.97
14.895,DESIRED_RUDDER,pMarinePID,0.74951
14.945,DESIRED_RUDDER,pMarinePID,0.74951
14.996,DESIRED_RUDDER,pMarinePID,0.74951
15.046,DESIRED_RUDDER,pMarinePID,0.74951
15.096,DESIRED_RUDDER,pMarinePID,0.74951
15.136,NAV_LAT,uSimMarine,43.82502
15.136,NAV_LONG,uSimMarine,-70.32996
15.136,NAV_HEADING,uSimMarine,108.55391
15.136,NAV_SPEED,uSimMarine,3.97
15.147,DESIRED_RUDDER,pMarinePID,0.60531
15.197,DESIRED_RUDDER,pMarinePID,0.60531
15.248,DESIRED_RUDDER,pMarinePID,0.60531
15.298,DESIRED_RUDDER,pMarinePID,0.60531
15.348,DESIRED_RUDDER,pMarinePID,0.60531
15.387,NAV_LAT,uSimMarine,43.82502
15.387,NAV_LONG,uSimMarine,-70.32995
15.387,NAV_HEADING,uSimMarine,108.65112
15.387,NAV_SPEED,uSimMarine,3.98
15.398,DESIRED_RUDDER,pMarinePID,0.48865
15.449,DESIRED_RUDDER,pMarinePID,0.48865
15.499,DESIRED_RUDDER,pMarinePID,0.48865
15.549,DESIRED_RUDDER,pMarinePID,0.48865
15.599,DESIRED_RUDDER,pMarinePID,0.48865
15.638,NAV_LAT,uSimMarine,43.82502
15.638,NAV_LONG,uSimMarine,-70.32993
15.638,NAV_HEADING,uSimMarine,108.72944
15.638,NAV_SPEED,uSimMarine,3.98
15.65,DESIRED_RUDDER,pMarinePID,0.39468
15.7,DESIRED_RUDDER,pMarinePID,0.39468
15.75,DESIRED_RUDDER,pMarinePID,0.39468
15.8,DESIRED_RUDDER,pMarinePID,0.39468
15.851,DESIRED_RUDDER,pMarinePID,0.39468
15.889,NAV_LAT,uSimMarine,43.82501
15.889,NAV_LONG,uSimMarine,-70.32992
15.889,NAV_HEADING,uSimMarine,108.79282
15.889,NAV_SPEED,uSimMarine,3.98
15.901,DESIRED_RUDDER,pMarinePID,0.31862
15.951,DESIRED_RUDDER,pMarinePID,0.31862
16.001,DESIRED_RUDDER,pMarinePID,0.31862
16.051,DESIRED_RUDDER,pMarinePID,0.31862
16.102,DESIRED_RUDDER,pMarinePID,0.31862
16.139,NAV_LAT,uSimMarine,43.82501
16.139,NAV_LONG,uSimMarine,-70.32991
16.139,NAV_HEADING,uSimMarine,108.84387
16.139,NAV_SPEED,uSimMarine,3.99
16.152,DESIRED_RUDDER,pMarinePID,0.25735
16.202,DESIRED_RUDDER,pMarinePID,0.25735
16.253,DESIRED_RUDDER,pMarinePID,0.25735
16.303,DESIRED_RUDDER,pMarinePID,0.25735
16.353,DESIRED_RUDDER,pMarinePID,0.25735
16.39,NAV_LAT,uSimMarine,43.82501
16.39,NAV_LONG,uSimMarine,-70.3299
16.39,NAV_HEADING,uSimMarine,108.88523
16.39,NAV_SPEED,uSimMarine,3.99
16.403,DESIRED_RUDDER,pMarinePID,0.20773
16.454,DESIRED_RUDDER,pMarinePID,0.20773
16.504,DESIRED_RUDDER,pMarinePID,0.20773
16.554,DESIRED_RUDDER,pMarinePID,0.20773
16.605,DESIRED_RUDDER,pMarinePID,0.20773
16.64,NAV_LAT,uSimMarine,43.825
16.64,NAV_LONG,uSimMarine,-70.32989
16.64,NAV_HEADING,uSimMarine,108.9185
16.64,NAV_SPEED,uSimMarine,3.99
16.655,DESIRED_RUDDER,pMarinePID,0.1678
16.705,DESIRED_RUDDER,pMarinePID,0.1678
16.756,DESIRED_RUDDER,pMarinePID,0.1678
16.806,DESIRED_RUDDER,pMarinePID,0.1678
16.856,DESIRED_RUDDER,pMarinePID,0.1678
16.891,NAV_LAT,uSimMarine,43.825
16.891,NAV_LONG,uSimMarine,-70.32988
16.891,NAV_HEADING,uSimMarine,108.94546
16.891,NAV_SPEED,uSimMarine,3.99
16.907,DESIRED_RUDDER,pMarinePID,0.13545
16.957,DESIRED_RUDDER,pMarinePID,0.13545
17.007,DESIRED_RUDDER,pMarinePID,0.13545
17.058,DESIRED_RUDDER,pMarinePID,0.13545
17.108,DESIRED_RUDDER,pMarinePID,0.13545
17.142,NAV_LAT,uSimMarine,43.825
17.142,NAV_LONG,uSimMarine,-70.32986
17.142,NAV_HEADING,uSimMarine,108.96717
17.142,NAV_SPEED,uSimMarine,3.99
17.158,DESIRED_RUDDER,pMarinePID,0.10939
17.208,DESIRED_RUDDER,pMarinePID,0.10939
17.259,DESIRED_RUDDER,pMarinePID,0.10939
17.309,DESIRED_RUDDER,pMarinePID,0.10939
17.359,DESIRED_RUDDER,pMarinePID,0.10939
17.393,NAV_LAT,uSimMarine,43.825
17.393,NAV_LONG,uSimMarine,-70.32985
17.393,NAV_HEADING,uSimMarine,108.98475
17.393,NAV_SPEED,uSimMarine,4
17.41,DESIRED_RUDDER,pMarinePID,0.08831
