,Unnamed: 0,Time,X,Y,BAO,RAO,X_n,Y_n,RAO_n,BAO_n,X_o,Y_o
5262,5262,695.28,28.90673,-67.63701,0.4584429745496256,269.7685786573985,28.39218632777216,-67.25021146760606,269.2540349851707,0.4651938824817818,-90.48,-309.55
5263,5263,695.383,29.03677,-67.66621,0.4617861876306801,269.1444977007648,29.720198152871376,-68.33897588418253,269.8279258536362,0.45004420785660426,-90.88,-308.62
5264,5264,695.49,29.16957,-67.69618,0.4651220914087719,268.51950331396284,26.558291375102435,-67.46455885735865,265.90822468906526,0.46916464296509486,-91.27,-307.69
5265,5265,695.593,29.29852,-67.72544,0.46850966456568893,267.89199897381036,29.09282553438539,-66.33031621860835,267.68630450819575,0.49285916802384705,-91.67,-306.75
5266,5266,695.7,29.43287,-67.75607,0.4719164230395762,267.2777248206101,28.430483239919322,-67.27966660358119,266.2753380605294,0.48023123087476804,-92.07,-305.82
5267,5267,695.807,29.56682,-67.78678,0.47532145840718326,266.6528450425399,28.110227300220902,-67.48319240482306,265.19625234276083,0.4806200615112325,-92.46,-304.88
5268,5268,695.913,29.69869,-67.81718,0.47875102083415416,266.04387077260117,29.347138160597385,-67.5883882686705,265.6923189331986,0.48274418984719203,-92.86,-303.95
5269,5269,696.02,29.83171,-67.84799,0.4822183047651243,265.4293503325588,29.771579098908173,-68.01767548367815,265.36921943146695,0.4792567343821013,-93.26,-303.01
5270,5270,696.125,29.96343,-67.87866,0.485646028576862,264.8217282138316,31.530015398754834,-66.70149682417798,266.38831361258644,0.5061914018281891,-93.65,-302.08
5271,5271,696.229,30.09317,-67.90903,0.4891157387282876,264.22126474640487,30.108874324831184,-68.82244874984788,264.23696907123605,0.4731735740939918,-94.05,-301.15
5272,5272,696.335,30.2249,-67.94001,0.4925934743823248,263.61086006955423,29.417477374539892,-66.87042234137783,262.80343744409413,0.5112613006639787,-94.44,-300.21
5273,5273,696.439,30.35492,-67.97075,0.4960964984550051,263.0166099875992,30.40526617762055,-68.68490589340995,263.0669561652198,0.48363212674247974,-94.84,-299.28
5274,5274,696.545,30.48686,-68.0021,0.4996228798439414,262.4259864416434,29.825413842993928,-66.63210689289595,261.7645402846373,0.5235337702925345,-95.24,-298.35
5275,5275,696.651,30.61977,-68.03382,0.5031540100730866,261.82520195054815,30.75136396881308,-68.90003540529858,261.95679591936124,0.4880356992191293,-95.63,-297.41
5276,5276,696.757,30.75103,-68.06528,0.5061083631453194,261.35932547919407,32.26948048198578,-67.68027736813278,262.87777596117985,0.512827926700246,-95.95,-296.66
5277,5277,696.863,30.88399,-68.09728,0.510307785462342,260.65119015787843,29.505910797384168,-69.33673696000099,259.2731109552626,0.48867518057356507,-96.43,-295.54
5278,5278,696.969,31.01684,-68.12939,0.5132612393137455,260.186168526226,31.335084285205347,-68.8613340454736,260.5044128114314,0.5004864057798641,-96.74,-294.79
5279,5279,697.075,31.14807,-68.16124,0.5168630554046082,259.6107840014788,30.717520528260575,-66.34424661980705,259.1802345297394,0.5485755723759164,-97.14,-293.86
5280,5280,697.184,31.2843,-68.19443,0.5205001439961848,259.04010634207765,33.25206442575828,-66.37962480179529,261.0078707678359,0.5521744699871652,-97.54,-292.93
5281,5281,697.287,31.41313,-68.22596,0.5241111100310833,258.4569420141748,31.90302957737423,-67.93873442311012,258.946841591549,0.5291241420437519,-97.93,-291.99
5282,5282,697.392,31.54381,-68.25806,0.5277596446788138,257.8912774633522,30.433783381387556,-69.41123536438295,256.78125084473976,0.5076329377174459,-98.33,-291.06
5283,5283,697.499,31.67798,-68.29117,0.5314378519538028,257.32995889217665,31.806187012298782,-68.11155039960272,257.45816590447544,0.5345728053818517,-98.73,-290.13
5284,5284,697.599,31.80244,-68.32202,0.5350814296334989,256.75542815067024,32.787699788886485,-67.47004273286757,257.7406879395567,0.5499512380971031,-99.12,-289.19
5285,5285,697.706,31.9346,-68.35492,0.5387846816881461,256.2002265240341,32.44328415540965,-67.69913463822455,256.70891067944376,0.55023029543751,-99.52,-288.26
5286,5286,697.812,32.06748,-68.38816,0.5424735658565862,255.64347151792472,32.35981327276237,-67.0396150733452,255.9358047906871,0.566010114937778,-99.91,-287.33
5287,5287,697.916,32.19661,-68.42061,0.5461978298261865,255.09413195615494,31.13817450027673,-66.39715737361455,254.03569645643168,0.5815137404147394,-100.31,-286.4
5288,5288,698.023,32.32938,-68.45413,0.5499730377129728,254.54081056923127,32.963720191963056,-69.75794339217371,255.17515076119432,0.5272172011879455,-100.71,-285.46
5289,5289,698.13,32.46219,-68.48781,0.5537109134589204,253.99426461554637,32.781854718795564,-66.72326538265786,254.31392933434194,0.5845080268298842,-101.1,-284.53
5290,5290,698.235,32.5934,-68.52124,0.5574924598581334,253.4559388270427,32.027001732108914,-67.94876033294105,252.8895405591516,0.5674841149490332,-101.5,-283.6
5291,5291,698.339,32.72257,-68.55429,0.5612699939426651,252.90670029995056,32.694849345889104,-67.04326997715967,252.87897964583965,0.5876422684047888,-101.89,-282.66
5292,5292,698.444,32.85203,-68.58757,0.5650776222005262,252.37484767469562,33.12826099759592,-69.16325360684675,252.65107867229153,0.5550300478112938,-102.29,-281.73
5293,5293,698.551,32.98482,-68.62186,0.5689145770616613,251.8476124085595,33.48390213132125,-68.09911082208065,252.34669453988076,0.5780382713784475,-102.69,-280.8
5294,5294,698.658,33.11737,-68.65625,0.5727335469947923,251.3184668582462,33.270095352416185,-69.16300607207828,251.4711922106624,0.5638889850325527,-103.08,-279.87
5295,5295,698.764,33.24866,-68.69048,0.5766191817770969,250.78951779375868,31.884620889981555,-68.68659360438545,249.42547868374024,0.5766870121766058,-103.48,-278.93
5296,5296,698.867,33.37721,-68.72416,0.5798274554074241,250.37838535602413,31.800301871866996,-69.54518455597378,248.80147722789113,0.5654978736659572,-103.8,-278.18
5297,5297,698.973,33.50807,-68.75862,0.5836861931424409,249.8587881504857,33.62518988148798,-67.64478662666207,249.9759080319737,0.6031262528257828,-104.19,-277.25
5298,5298,699.08,33.64029,-68.79361,0.5876000518467656,249.34878307286002,34.571772448755155,-70.50416165449734,250.28026552161518,0.5577452934503506,-104.59,-276.32
5299,5299,699.188,33.77463,-68.82934,0.5915276743592461,248.82930392715505,34.786340771607435,-70.85978763202183,249.84101469876248,0.556089677891143,-104.98,-275.38
5300,5300,699.293,33.9038,-68.86386,0.5954624516410565,248.32566903673006,34.158112543744785,-68.72412923202921,248.57998158047485,0.5979012136084869,-105.38,-274.45
5301,5301,699.399,34.03454,-68.89897,0.5994197340809094,247.8262930233039,34.95826992318379,-68.68418230369129,248.7500229464877,0.6031684865742702,-105.78,-273.52
5302,5302,699.505,34.16272,-68.93355,0.6033499023106256,247.32412322537584,35.25536869699988,-69.49600294245809,248.41677192237572,0.5935332465772016,-106.17,-272.59
5303,5303,699.608,34.28501,-68.96667,0.6073294202264355,246.82112166909258,34.20926034452124,-68.05070297990993,246.7453720136138,0.6233160605666881,-106.57,-271.65
