,Time,X,Y,BAO,RAO,X_n,Y_n,BAO_n,RAO_n,X_o,Y_o
132,74.007,-102.33,-93.03,3.3425044808618125,25.656071406199356,-100.86962822707876,-92.96742363365333,3.343596644488496,27.11644317912059,-97.21,-67.89
133,74.514,-101.64,-92.86,3.286238212496037,24.6979189406719,-102.15604250014202,-92.55083914730704,3.2916340872938026,24.181876440529873,-98.08,-68.42
134,75.021,-100.95,-92.69,3.2256049653972876,23.834061760430178,-101.4532419842211,-92.05088683409595,3.236759594435158,23.330819776209083,-98.95,-68.94
135,75.528,-100.26,-92.52,3.1602375005903447,23.064008758236284,-100.27299447145762,-91.12699987000349,3.1845499393394925,23.051014286778667,-99.83,-69.46
136,76.238,-99.58,-92.35,3.09154503588379,22.388032517396432,-99.08049725150907,-93.07388468659566,3.0789108646979284,22.88753526588736,-100.7,-69.99
137,76.542,-98.89,-92.18,3.018544179544795,21.83509331328813,-98.28536871611654,-91.2439882997689,3.034880665551018,22.439724597171598,-101.57,-70.51
138,77.048,-98.2,-92.0,2.9420887459609544,21.39435673255917,-98.76845585479477,-92.42579440249513,2.9346572317008524,20.825900877764408,-102.44,-71.03
139,77.556,-97.51,-91.83,2.8630325100894014,21.093088915566636,-99.8151832736012,-90.92659401103457,2.878799919079084,18.787905641965427,-103.31,-71.55
140,78.062,-96.82,-91.66,2.782486206287797,20.91408377146845,-97.4077543839498,-93.78234947203269,2.7454442201228635,20.32632938751866,-104.17,-72.08
141,78.57,-96.14,-91.49,2.7035258172586727,20.981182044870593,-97.9087717000797,-91.7129501564455,2.699634602960862,19.212410344790904,-105.04,-72.49
142,79.077,-95.45,-91.32,2.6199648616206384,20.99170312290071,-94.6893400295689,-91.40906461881002,2.6184103907753697,21.752363093331816,-105.91,-73.12
143,79.585,-94.76,-91.15,2.5492780422711263,21.225800338267575,-94.28822224087322,-92.25149962672508,2.5300532470752852,21.697578097394356,-106.61,-73.54
144,80.092,-94.07,-90.97,2.4711211694681436,21.5818488549985,-95.41136562707247,-90.08427919333353,2.4865799137978937,20.24048322792602,-107.48,-74.06
145,80.6,-93.38,-90.8,2.395942626816351,22.065017561742383,-92.88785554082517,-90.83050884994141,2.3954101469338767,22.5571620209172,-108.35,-74.59
146,81.007,-92.69,-90.63,2.3246916552388353,22.674022580918454,-91.40790737498227,-91.58119045808773,2.3080902499316513,23.956115205936175,-109.22,-75.11
147,81.516,-92.0,-90.46,2.2574883592110755,23.39181480774846,-92.42026632180736,-89.43362866918723,2.275401918281834,22.9715484859411,-110.09,-75.63
148,82.325,-90.62,-90.12,2.172624488223765,24.675422995361185,-88.78220560780188,-90.11157440003348,2.172771542684637,26.51321738755931,-110.96,-76.15
149,82.528,-90.62,-90.12,2.1356012362381995,25.109713260011546,-88.94048059239867,-90.72251061494332,2.125085442229223,26.789232667612875,-111.83,-76.68
150,83.037,-90.07,-89.98,2.0848835427580314,25.989330503112242,-89.74025015187226,-90.15382358301682,2.0818497489167744,26.31908035123997,-112.7,-77.2
151,83.545,-90.07,-89.98,2.0516545211579498,26.505803138180895,-91.65824845639038,-89.72202716495714,2.056156996510152,24.9175546817905,-113.57,-77.72
152,84.357,-88.0,-89.46,1.971801707700768,28.718246812784372,-87.0672503068816,-89.60826702394121,1.9692139599608605,29.650996505902764,-114.44,-78.25
153,84.561,-88.0,-89.46,1.9438944939654668,29.327669528961895,-88.07045512525644,-88.06707268307068,1.968205661886854,29.257214403705444,-115.31,-78.77
154,85.068,-87.31,-89.29,1.9042428595899488,30.552854203821944,-88.55971357020042,-90.78758831842728,1.8781050125939875,29.303140633621528,-116.18,-79.29
155,85.575,-86.62,-89.12,1.8677011003617803,31.822334923760696,-87.27403914458016,-90.3166227860708,1.8468160928404571,31.168295779180543,-117.05,-79.81
156,86.083,-85.93,-88.95,1.8340040438550727,33.13102020765433,-84.58371072354042,-88.64031088246549,1.8394091386136457,34.47730948411392,-117.92,-80.33
157,86.591,-85.24,-88.77,1.8023355063944801,34.46985059439627,-86.10409310417447,-89.38447916348025,1.7916108218068492,33.60575749022179,-118.79,-80.86
158,87.098,-84.56,-88.6,1.7736646866455077,35.83487686598071,-81.69893280927724,-89.21009004609337,1.7630166066075343,38.69594405670347,-119.66,-81.38
159,87.607,-83.87,-88.43,1.7470708641589423,37.23703129950077,-84.6320246675513,-88.12569283007113,1.752382026211627,36.47500663194946,-120.53,-81.9
160,88.316,-83.18,-88.26,1.7256567743237867,38.51085691074661,-82.54174754032552,-88.03831816142554,1.7295258522987857,39.14910937042111,-121.23,-82.32
161,88.621,-82.49,-88.09,1.70257055006099,39.95640874753386,-83.39862586647338,-89.2491870700639,1.6823389190418288,39.04778288106047,-122.1,-82.84
162,89.125,-81.8,-87.92,1.6808670064982498,41.42066392514731,-81.20385944675171,-87.97419018602255,1.6799212093298883,42.01680447839559,-122.97,-83.37
163,89.533,-81.11,-87.78,1.6615828176411502,42.90670110833505,-82.75143297023862,-86.60899900666593,1.682020640518954,41.26526813809643,-123.84,-83.89
164,90.04,-81.11,-87.78,1.6479365292534505,43.73004573516931,-80.33467098948951,-88.02095421610564,1.6437310848358453,44.50537474567981,-124.71,-84.41
165,90.546,-79.73,-87.4,1.6243981492855188,45.91594603185259,-79.99026392267687,-87.1685402116075,1.6284378846789374,45.655682109175714,-125.58,-84.94
166,91.056,-79.05,-87.23,1.6081207568989986,47.433035955966396,-79.73700924339026,-88.57831246015994,1.584588265123543,46.746026712576125,-126.45,-85.46
167,91.563,-78.36,-87.06,1.5928515734884114,48.97191031601687,-78.0374822433412,-88.49908657121325,1.5677347745995043,49.29442807267566,-127.32,-85.98
168,92.071,-77.67,-86.89,1.5783179585014178,50.52142911676192,-77.27927319671095,-88.33120746885093,1.5531641429656353,50.912155920050985,-128.19,-86.51
169,92.579,-77.12,-86.75,1.56540554343569,51.94075471149798,-77.2192092302928,-86.88564453855518,1.5630380996255535,51.84154548120517,-129.06,-87.03
170,93.086,-76.43,-86.58,1.5526674719830627,53.50879273540004,-74.64737074035895,-87.64438330958392,1.5340904787275491,55.2914219950411,-129.93,-87.55
171,93.593,-75.74,-86.41,1.5406565280766822,55.08501792683744,-77.15494581875731,-87.0561773057728,1.5293786065392805,53.67007210808012,-130.8,-88.07
172,94.1,-75.05,-86.23,1.5289627467803573,56.669580023148214,-76.17373242645407,-86.81976246608227,1.5186694499425404,55.545847596694145,-131.67,-88.6
173,94.608,-74.37,-86.06,1.5182403339114474,58.25042918296825,-73.94919902122537,-85.28802257099765,1.5317138817986191,58.67123016174289,-132.54,-89.12
174,95.116,-73.68,-85.89,1.5080960997149702,59.84760145569744,-72.02043872403293,-86.62667417157977,1.4952387099065017,61.50716273166452,-133.41,-89.64
175,95.625,-72.99,-85.72,1.4983178616289168,61.45133521738971,-70.3514611979995,-83.73781466951544,1.532913522030604,64.08987401939021,-134.28,-90.17
176,96.333,-72.3,-85.55,1.4891959054446886,63.059829527203775,-72.50352680005027,-87.84141997909481,1.4492030822635047,62.856302727153505,-135.15,-90.69
177,96.638,-71.61,-85.38,1.481834993486579,64.49504244513682,-71.69311230588461,-85.30749231636497,1.4831004912990047,64.4119301392522,-135.85,-91.11
178,97.346,-70.93,-85.2,1.473370531771503,66.10347192092107,-73.22924887790921,-85.12616814242506,1.4746591407790492,63.804223043011866,-136.72,-91.63
179,97.651,-70.24,-85.03,1.4654711274233778,67.72530472430523,-70.44015426282671,-85.81571128444969,1.451757878539657,67.52515046147852,-137.59,-92.15
180,98.161,-69.55,-84.86,1.4577983828374508,69.35229268019913,-68.92337080216953,-83.85465161987277,1.4753450222002624,69.9789218780296,-138.46,-92.68
181,98.568,-68.86,-84.69,1.4506176582913726,70.98197658560942,-69.34617722506569,-84.46052023945401,1.454622835679588,70.49579936054373,-139.33,-93.2
182,99.074,-68.17,-84.52,1.4437595950311115,72.61515613148538,-68.82479186707997,-85.30660552318861,1.4300307387370976,71.96036426440541,-140.2,-93.72
183,99.579,-67.48,-84.35,1.437203526841479,74.25160065614746,-67.40050327943001,-83.82657844093036,1.446338956423166,74.33109737671745,-141.07,-94.24
184,100.389,-66.8,-84.18,1.430781596597876,75.88259154773247,-67.36329285872134,-86.39366976164843,1.3921457707052731,75.31929868901113,-141.94,-94.77
185,100.595,-66.11,-84.0,1.424648946629719,77.52647354291307,-65.5242151573158,-85.59655781326813,1.3967837560897491,78.11225838559727,-142.81,-95.29
186,101.101,-65.42,-83.83,1.4188960331568925,79.17163633524319,-65.29800137676621,-82.05097376877556,1.4499458983711049,79.29363495847699,-143.68,-95.81
187,101.608,-64.73,-83.66,1.4133775143395575,80.81931266720845,-64.74682954530506,-84.84975000465857,1.3926124594826474,80.80248312190339,-144.55,-96.33
188,102.116,-64.18,-83.52,1.4080439066253265,82.32796122824855,-65.64117904661826,-82.34953847465583,1.4284723140104973,80.8667821816303,-145.42,-96.86
189,102.625,-63.49,-83.35,1.402946170134879,83.98024112849401,-63.50694849551233,-82.81026150805795,1.4123663839190166,83.96329263298168,-146.29,-97.38
190,103.131,-62.8,-83.18,1.3980452770317446,85.63461916771745,-61.87369820205703,-83.22900229383859,1.3971900256632317,86.56092096566042,-147.16,-97.9
191,103.638,-62.11,-83.01,1.3932175064678836,87.29274196632845,-62.41860423863738,-83.95734769718338,1.3766831699908475,86.98413772769108,-148.03,-98.43
192,104.143,-61.42,-82.83,1.388569827394388,88.95282345153525,-64.50250476571766,-84.34800049396144,1.3620757207278607,85.8703186858176,-148.9,-98.95
193,104.652,-60.73,-82.66,1.3842009790176373,90.61290029570847,-60.79959350675673,-82.83526201629695,1.3811420797795715,90.54330678895174,-149.77,-99.47
194,105.156,-60.04,-82.49,1.3807055033787508,92.08878813406115,-59.636440126944464,-82.61668683820797,1.3784944009330804,92.49234800711668,-150.47,-99.89
195,105.666,-59.35,-82.32,1.3765175856357372,93.75377379071203,-59.1906424875212,-81.53220120835925,1.3902672683931008,93.91313130319082,-151.34,-100.42
196,106.373,-58.66,-82.15,1.372578635342517,95.41837663678838,-59.545044938579736,-82.43715789915397,1.3675667845291704,94.53333169820864,-152.21,-100.94
197,106.68,-57.98,-81.98,1.3687541479971306,97.07461254107587,-59.587212831812955,-81.00710721200687,1.385734330416518,95.4673997092629,-153.08,-101.46
198,107.085,-57.29,-81.8,1.3649795788719998,98.74405298548365,-57.251582079064804,-81.31017786286807,1.373528587914107,98.78247090641885,-153.95,-101.98
199,107.592,-56.6,-81.63,1.3613305691319098,100.41485348293848,-55.057516849731044,-80.55045415454607,1.3801721985613065,101.95733663320743,-154.82,-102.51
200,108.4,-55.91,-81.46,1.3578967928721632,102.0848338393123,-55.97000144301868,-80.67231465838692,1.3716444955530076,102.02483239629362,-155.69,-103.03
201,108.605,-55.22,-81.29,1.3545735906812708,103.75597910482075,-56.65170411461929,-80.85609055366062,1.3621467391753987,102.32427499020146,-156.56,-103.55
202,109.111,-54.54,-81.12,1.3513351266598619,105.41847371310212,-54.401089925034526,-82.73826900919546,1.3230910042664148,105.5573837880676,-157.43,-104.07
203,109.619,-54.54,-81.12,1.348253012052292,106.3834949604496,-53.2026799720625,-81.82407717625678,1.3359645471384667,107.7208149883871,-158.3,-104.6
204,110.43,-53.15,-80.77,1.3450379176928093,108.78034243373202,-52.466771280277804,-81.18993493159029,1.3377086704924215,109.46357115345421,-159.17,-105.12
205,110.633,-52.6,-80.64,1.3421764821943303,110.31026062882817,-51.606457110053896,-79.32773823650041,1.3650797706154254,111.30380351877429,-160.04,-105.64
206,111.14,-51.91,-80.46,1.3392454898799724,111.98879408226522,-52.74004947807064,-81.99039869387933,1.312534993803557,111.15874460419458,-160.91,-106.16
207,111.646,-51.22,-80.29,1.3363806510710858,113.65853465534387,-51.35141004961262,-79.44108336297272,1.3511970414621695,113.52712460573125,-161.77,-106.69
208,112.352,-50.54,-80.12,1.333703437999582,115.33655188187309,-50.91131216260873,-80.73352358395645,1.3229954314209063,114.96523971926436,-162.65,-107.21
209,112.658,-49.85,-79.95,1.3310827366946796,117.0056579828514,-49.36171774388402,-82.7115174680704,1.282885164525514,117.49394023896738,-163.51,-107.73
210,113.166,-49.16,-79.78,1.3285559831749616,118.68525308562981,-49.82471557348372,-81.1637963015043,1.3044041815367913,118.02053751214609,-164.38,-108.25
211,113.677,-48.47,-79.61,1.3265643840136034,120.17643571016741,-48.17518629615446,-80.34624929080424,1.3137144097735962,120.47124941401296,-165.08,-108.67
212,114.381,-47.78,-79.43,1.3240861153627532,121.85978212683624,-48.895167658121025,-79.78383117391137,1.3179105963818032,120.74461446871521,-165.95,-109.19
213,114.688,-47.09,-79.26,1.3217338900102402,123.5316999802075,-48.55840842209557,-79.2731237433943,1.3215048374778229,122.06329155811194,-166.81,-109.71
214,115.395,-46.4,-79.09,1.3193870087093298,125.21645618687666,-47.08237235063057,-79.46741903677609,1.3127998038578814,124.53408383624608,-167.68,-110.24
215,115.599,-46.4,-79.09,1.3171108661804694,126.18879268778191,-47.11713809637102,-78.17773709914754,1.3330328574441397,125.4716545914109,-168.55,-110.76
216,116.41,-45.03,-78.78,1.315234351314185,128.56563343288903,-45.138853681846,-78.25548816734076,1.3243888097597585,128.45677975104303,-169.42,-111.28
217,116.616,-44.34,-78.58,1.3129138325997811,130.25732570569687,-43.86021465248884,-79.38615095353627,1.2988438441924814,130.73711105320803,-170.29,-111.8
218,117.225,-43.65,-78.4,1.3107260654229846,131.94712956332168,-43.080026651545566,-78.05089152575778,1.3168191577451251,132.5171029117761,-171.16,-112.33
219,117.63,-42.96,-78.23,1.308738184652689,133.6323662141773,-42.64635143182288,-78.6286932816045,1.3017796741831098,133.9460147823544,-172.03,-112.85
220,118.137,-42.27,-78.06,1.3067998251975432,135.31811778176638,-42.69684409071304,-77.2744480184619,1.320510293720949,134.89127369105333,-172.9,-113.37
221,118.644,-41.58,-77.89,1.3049091733764207,137.00436525892158,-39.3980404328013,-78.72012715695028,1.2904207212774184,139.18632482612028,-173.77,-113.89
222,119.151,-41.03,-77.75,1.3029363991521277,138.5507885217547,-40.495551792276004,-78.11625252824305,1.296544086640533,139.08523672947868,-174.64,-114.42
223,119.658,-40.34,-77.58,1.30113580402409,140.23800661732182,-39.5551434006981,-77.14168669265186,1.3087858143926208,141.02286321662373,-175.51,-114.94
224,120.166,-39.65,-77.41,1.2993591343501127,141.916034682484,-38.589874450580126,-80.20478476175458,1.25058093837293,142.97616023190386,-176.37,-115.46
225,120.673,-38.96,-77.24,1.2976615652874806,143.61375874198126,-39.56108267831642,-78.22818521826487,1.2804144796092196,143.01267606366483,-177.25,-115.98
226,121.179,-38.27,-77.06,1.2959000731938346,145.29535161181172,-38.37798767132938,-77.78386578105172,1.2832662319719619,145.18736394048236,-178.11,-116.5
227,121.687,-37.58,-76.89,1.294262922050871,146.98427432892265,-38.220975557539795,-76.20814017990836,1.3061636209485266,146.34329877138285,-178.98,-117.02
228,122.395,-36.89,-76.72,1.2925798232626096,148.6667124813083,-34.98807185560017,-79.5438305663614,1.243294682361147,150.56864062570816,-179.84,-117.55
229,122.702,-36.2,-76.55,1.2913257402729672,150.15580341765013,-36.51045000660677,-76.23794620809744,1.2967721063850002,149.84535341104336,-180.53,-117.97
230,123.106,-35.52,-76.38,1.2897736290516681,151.83618310534547,-35.51526690044615,-76.72513508524989,1.2837498854499063,151.84091620489932,-181.4,-118.49
231,123.612,-34.83,-76.2,1.2881303912375697,153.52249769984854,-36.18346755390709,-77.14267235664266,1.271677654846621,152.16903014594146,-182.26,-119.02
232,124.326,-34.14,-76.03,1.286602774251458,155.21601238274354,-33.415018026795536,-74.95423753969355,1.3053783711531606,155.94099435594802,-183.13,-119.55
233,124.733,-33.45,-75.86,1.2850901740275575,156.90028680662127,-33.35332541683571,-76.69617237004786,1.2704962130560178,156.99696138978555,-183.99,-120.08
234,125.341,-32.76,-75.69,1.2836275671067776,158.59450305732545,-32.664289030433494,-75.93003977802267,1.2794380826445255,158.69021402689197,-184.86,-120.61
235,125.747,-32.07,-75.52,1.282178124874587,160.2794649978593,-31.524395379933132,-75.40170088231525,1.28424283398039,160.82506961792615,-185.72,-121.14
236,126.354,-31.38,-75.34,1.2806996814495863,161.96761682509256,-32.001789515797654,-75.14932693472095,1.284027554233576,161.34582730929492,-186.58,-121.67
237,126.86,-30.69,-75.17,1.2792517421708212,163.65611537611417,-31.869404683692707,-74.34998808114243,1.2935636500604824,162.47671069242148,-187.44,-122.21
238,127.165,-30.0,-75.0,1.2778912822375827,165.34206240397512,-28.817664773170332,-76.17850406882258,1.257322505988479,166.5243976308048,-188.3,-122.74
239,127.876,-29.45,-74.86,1.276504418846587,166.89519615615063,-29.028953035047305,-75.85126225840598,1.259203628686648,167.31624312110333,-189.17,-123.27
240,128.381,-28.76,-74.69,1.2751975811505967,168.58174574965108,-27.688315639220825,-73.78588138196598,1.2909774278638713,169.65343011043026,-190.03,-123.8
241,128.892,-28.07,-74.52,1.273860474153704,170.2715031941634,-28.300178144944613,-73.5250662905568,1.2912253432225687,170.04132504921878,-190.89,-124.34
242,129.397,-27.38,-74.35,1.2726052335325617,171.9586208946792,-27.81109115604114,-74.99300983150195,1.2613825948501585,171.52752973863807,-191.75,-124.87
243,129.904,-26.7,-74.18,1.2713023706614783,173.63939933091225,-27.268719894589033,-74.32085080288401,1.268844060397075,173.07067943632322,-192.61,-125.41
244,130.411,-26.01,-74.01,1.2700958639812243,175.32705581284367,-26.333411623644007,-73.85565501357245,1.2727896921783313,175.00364418919966,-193.47,-125.94
245,130.916,-25.32,-73.83,1.2688044928491184,177.02091006431982,-25.935058544202217,-73.06530389495553,1.2821509576593209,176.4058515201176,-194.33,-126.48
246,131.423,-24.63,-73.66,1.2676444098801858,178.70908230976957,-23.609030749196528,-74.15586192861413,1.25898998659058,179.73005156057303,-195.19,-127.01
247,131.829,-23.94,-73.49,1.2664531550549702,180.4004869727352,-25.36717476029716,-72.76612676480053,1.2790871263762642,178.97331221243803,-196.05,-127.55
248,132.336,-23.25,-73.32,1.2654252068351701,181.8743357376186,-22.11144338566816,-73.48324839418481,1.2625759848580513,183.01289235195043,-196.71,-128.0
249,132.845,-22.56,-73.15,1.2634590643764758,183.42483201573333,-23.846517057442163,-72.8832390822869,1.268114920706211,182.13831495829118,-197.39,-128.64
250,133.35,-21.87,-72.97,1.2609697252199739,184.85143250729757,-20.345331870992254,-74.8463265960305,1.2282216482765043,186.37610063630532,-197.92,-129.33
251,133.857,-21.18,-72.8,1.2582843261660126,186.2091796877909,-20.702074304340794,-73.11363453863454,1.2528103708188665,186.6871053834501,-198.37,-130.05
252,134.263,-20.49,-72.63,1.2552686038565246,187.51720907692712,-21.345673784381532,-72.13180045565795,1.2639638262372288,186.66153529254558,-198.75,-130.82
253,134.771,-19.8,-72.46,1.2520105381710114,188.79196831433268,-21.098829883958395,-72.16305529062647,1.257193201045957,187.49313843037427,-199.08,-131.63
254,135.378,-19.12,-72.29,1.248513184738072,190.0023178805985,-17.80674105099067,-72.11331065146355,1.2515969956232371,191.31557682960783,-199.34,-132.47
255,135.885,-18.43,-72.15,1.2449931934758405,191.17706583165253,-19.3063224285128,-73.92930871418916,1.213938398003813,190.30074340313973,-199.55,-133.34
256,136.391,-17.74,-71.94,1.2409725472694713,192.32650805336218,-19.021958182306854,-73.781222129895,1.2088371588422209,191.04454987105532,-199.7,-134.23
257,136.897,-17.05,-71.77,1.2369638921451191,193.42850591368378,-15.450367570069679,-72.01948450093109,1.2326095661711767,195.0281383436141,-199.8,-135.15
258,137.404,-16.5,-71.64,1.2329050191205388,194.35992848321385,-17.545164029395266,-72.93820871067844,1.2102470027411296,193.31476445381858,-199.87,-136.07
259,137.81,-15.82,-71.46,1.2286675210767053,195.38394534863912,-16.887245314562392,-71.79584287180303,1.222805957194389,194.31670003407672,-199.88,-137.01
260,138.314,-15.12,-71.29,1.224474283703419,196.41143398488796,-16.402610614391616,-69.6136924057096,1.253731370499972,195.12882337049635,-199.87,-137.96
261,138.824,-14.44,-71.12,1.220202995849774,197.37659689031017,-15.187389390991058,-71.90258289370142,1.2065443476848996,196.6292074993191,-199.81,-138.91
262,139.433,-13.75,-70.95,1.2159558368704533,198.33594858219726,-13.442241830344543,-69.49941564380254,1.2412733099640212,198.64370675185273,-199.73,-139.86
263,139.837,-13.06,-70.78,1.2125426861428308,199.20757038827617,-11.736023951607745,-71.26781932700209,1.2040286327317815,200.53154643666844,-199.62,-140.63
264,140.345,-12.37,-70.61,1.2073308553368292,200.18821393878312,-12.114571977551423,-70.46070455051493,1.2099365524885886,200.4436419612317,-199.48,-141.78
265,140.85,-11.68,-70.43,1.2029691246519794,201.09078969460535,-11.150105508492857,-70.17429536597801,1.2074320124282705,201.6206841861125,-199.32,-142.74
266,141.462,-10.99,-70.26,1.198610449064742,201.97852608631442,-11.933828382764172,-71.52019012105062,1.176615982251303,201.03469770355025,-199.14,-143.71
267,141.866,-10.31,-70.09,1.195271091699275,202.80225171333774,-10.134344452890211,-71.27353811690985,1.1746144547363448,202.97790726044752,-198.98,-144.47
268,142.374,-9.62,-69.92,1.1909555707090387,203.65583640053137,-8.256776611433938,-69.88007018832907,1.1916524773923978,205.01905978909744,-198.76,-145.43
269,142.878,-8.93,-69.75,1.1866761530236314,204.51318221571927,-9.956077562712245,-70.07163485202335,1.1810625658666591,203.487104653007,-198.54,-146.39
270,143.382,-8.24,-69.58,1.1823772199752898,205.34647647330107,-8.74730728958422,-69.71123982066429,1.1800866529949712,204.83916918371685,-198.29,-147.35
271,143.896,-7.55,-69.4,1.1780683059837747,206.18736188234232,-6.604151150350416,-70.84442793242256,1.152858282755227,207.1332107319919,-198.04,-148.31
272,144.396,-6.86,-69.23,1.1738462179299554,207.00586706661238,-8.727576735251715,-68.89194904698132,1.1797463200996359,205.13829033136068,-197.77,-149.26
273,144.802,-6.18,-69.06,1.1695755820543108,207.81352626814262,-6.357282867324648,-68.89677496191233,1.1724243963906338,207.636243400818,-197.49,-150.22
274,145.412,-5.49,-68.89,1.1653821369974384,208.62100205875723,-5.045453463546333,-69.0710483774097,1.162222246706246,209.06554859521088,-197.2,-151.17
275,145.917,-4.8,-68.72,1.1612020859877603,209.42294525672204,-4.000310263007102,-69.61300151995349,1.1456162692392582,210.22263499371493,-196.9,-152.12
276,146.425,-4.25,-68.58,1.1568976896579568,210.0791177152075,-4.185622405737963,-69.41076200940009,1.1423981572934412,210.14349530946953,-196.59,-153.07
277,146.934,-3.56,-68.41,1.1527597752694279,210.8792794467963,-4.689905668426136,-67.79455109069964,1.1635013851145268,209.74937377837014,-196.28,-154.02
278,147.442,-2.87,-68.24,1.1486338577169557,211.67390250099328,-2.300946858044789,-70.18198008079511,1.1147399112989353,212.2429556429485,-195.96,-154.97
279,147.947,-2.18,-68.06,1.14447655592922,212.46713181101683,-3.3019992415883737,-67.76801566998338,1.1495726438522398,211.34513256942844,-195.63,-155.92
280,148.454,-1.49,-67.89,1.140373299443573,213.25074536798223,-0.41976795540706524,-68.55596032172183,1.1287500991418862,214.32097741257516,-195.29,-156.87
281,148.964,-0.8,-67.72,1.1363001562901298,214.03792304168903,-0.9838101203790872,-69.13334662212301,1.111632604262143,213.85411292130993,-194.95,-157.82
282,149.471,-0.11,-67.55,1.132256929854779,214.82862565310052,2.4008113831037594,-67.074878819862,1.1405493587941484,217.3394370362043,-194.61,-158.77
283,149.874,0.57,-67.38,1.1282456101318397,215.60045871936356,1.4646131074533022,-66.7219791289633,1.139730240878271,216.49507182681685,-194.26,-159.71
284,150.382,1.26,-67.21,1.124261203591472,216.39809356831216,2.1932436573582383,-66.60191709719017,1.1348742523705881,217.3313372256704,-193.92,-160.66
285,150.894,1.95,-67.04,1.1203074788218716,217.17677983615098,1.614812458103909,-66.29598676447189,1.1332929594602534,216.8415922942549,-193.56,-161.6
286,151.396,2.64,-66.86,1.1172439959548262,217.95617999955863,2.7191399352713814,-65.56342393860879,1.139873517228643,218.03531993483,-193.28,-162.36
287,151.902,3.33,-66.69,1.1133025491729571,218.7452557199813,2.594452157897456,-67.2312605723442,1.103855770074322,218.00970787787875,-192.92,-163.31
288,152.41,4.02,-66.52,1.1094302840443626,219.5332532897921,4.681154214400574,-65.24035456565677,1.1317643101317647,220.19440750419267,-192.56,-164.25
289,152.917,4.7,-66.35,1.1055044832366074,220.3111313574509,4.84516133127826,-67.06252774727096,1.093068528034911,220.45629268872918,-192.19,-165.2
290,153.424,5.39,-66.18,1.1016876070364268,221.10569870539294,5.271044127888813,-66.67822407906357,1.0929919564440511,220.98674283328177,-191.83,-166.14
291,153.934,6.08,-66.0,1.0978580020091622,221.90801900787633,7.976837580067813,-65.10129085035595,1.1135434356882492,223.80485658794416,-191.47,-167.08
292,154.44,6.77,-65.83,1.0940354396876402,222.7046854019915,8.034443000605277,-65.52845525693263,1.0992983882962462,223.96912840259677,-191.1,-168.03
293,154.847,7.46,-65.66,1.0902798583498885,223.49996017896737,6.904876970744702,-64.48673635545823,1.1107571719410907,222.94483714971207,-190.73,-168.97
294,155.456,8.01,-65.52,1.0863786521142944,224.16049830422844,9.6639495335998,-64.93804070318036,1.096535757956388,225.81444783782823,-190.36,-169.91
295,155.964,8.7,-65.35,1.0826353447311536,224.9668335555266,8.67574768115506,-64.26902621980511,1.1015018963232839,224.94258123668166,-189.99,-170.86
