,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
107,1681.106,387.17,-291.3,283.854499970247,695.030561198571,199.410845279905,721.10083964862,-287.64,-124.87,-1.41533333333333,-0.817333333333334
108,1696.269,411.01,-272.68,280.684883384112,732.225510686428,269.279133799376,752.194481869459,-308.52,-136.92,-1.392,-0.803333333333332
109,1711.265,436.67,-253.17,277.702518903854,773.55958968912,261.603111829923,753.791950087707,-329.91,-149.49,-1.426,-0.838000000000001
110,1726.357,460.87,-234.93,274.651028503754,803.214941220592,262.318184949944,659.932348585964,-339.7,-169.8,-0.652666666666664,-1.354
111,1741.493,484.8,-216.66,271.605086502171,829.335404405238,289.424816096096,808.138359513132,-344.21,-193.43,-0.300666666666666,-1.57533333333333
112,1756.501,507.69,-197.68,268.680519741633,856.37707868672,253.063962786875,800.596669110303,-348.46,-217.4,-0.283333333333333,-1.598
113,1771.584,489.45,-177.74,265.65035569754,844.642745603134,282.871959423184,813.676905238872,-352.76,-241.8,-0.286666666666667,-1.62666666666667
114,1786.745,464.11,-161.13,262.723285906853,827.797076220978,250.8256200304,799.382558095187,-357.02,-265.98,-0.283999999999999,-1.612
115,1801.817,438.85,-144.72,259.716707251951,813.151544117085,273.216795482003,789.578536532832,-361.24,-289.88,-0.281333333333335,-1.59333333333333
116,1816.859,413.46,-128.23,256.580292199178,800.835938566696,347.346852632592,771.662159116072,-365.51,-314.09,-0.284666666666665,-1.614
117,1831.965,388.17,-111.81,253.479231563811,789.94136858377,273.320381030487,746.11935045485,-369.16,-336.44,-0.243333333333336,-1.49
118,1847.045,362.66,-95.25,250.083065329093,782.663048124798,227.455625577026,761.761434439919,-373.19,-361.87,-0.268666666666665,-1.69533333333333
119,1862.137,337.32,-78.79,246.896441134012,774.24682020658,261.653844612134,805.628505870541,-374.83,-382.6,-0.109333333333332,-1.382
120,1877.162,311.89,-62.27,244.812258746369,736.044486495212,263.809952309536,711.313147201795,-354.17,-375.52,1.37733333333333,0.472000000000003
121,1892.211,286.7,-45.92,243.059061558373,694.636049237297,198.11763961775,658.526028194201,-332.55,-360.64,1.44133333333333,0.992
122,1907.352,261.31,-29.43,241.073251834348,655.066926428132,256.229687095383,600.888300413993,-312.03,-346.28,1.368,0.957333333333334
123,1922.38,236.04,-13.01,238.844188092209,617.027935996418,224.644504908863,589.356477153502,-291.99,-332.24,1.336,0.935999999999998
124,1937.454,210.54,3.55,236.298177699364,581.30640337089,334.556072498679,602.829071892907,-273.07,-319,1.26133333333333,0.882666666666667
125,1952.507,185.24,19.97,233.441763101148,543.802045049483,244.821191742899,572.07595949576,-251.57,-303.94,1.43333333333333,1.004
126,1967.604,159.89,36.43,230.179163436451,509.393464524232,247.064300209978,544.945242268571,-231.35,-289.78,1.348,0.944000000000002
127,1982.7,134.4,52.99,226.468887509274,478.592788600079,263.787660738302,527.760738019297,-212.58,-276.64,1.25133333333333,0.875999999999999
128,1997.814,110.74,68.35,222.507861142942,449.15477532806,210.390714843543,416.644499034666,-192.75,-262.76,1.322,0.925333333333333
129,2012.902,85.48,84.76,217.761279255849,422.063076447111,241.822495421948,465.315622225158,-172.98,-248.91,1.318,0.923333333333333
130,2028.936,60.03,101.28,212.279886194523,396.700279430202,225.494686863836,417.475509403946,-151.83,-234.11,1.41,0.986666666666666
131,2044.023,34.66,117.76,206.239255424605,376.729878958386,223.36024721716,396.015331253665,-131.9,-220.15,1.32866666666667,0.930666666666667
132,2059.103,9.38,134.18,199.620437834416,361.329616001789,215.577189826141,395.801980316071,-111.95,-206.17,1.33,0.932000000000001
133,2074.139,-15.96,150.63,192.575355243345,351.133516771043,208.32919215404,374.836941088156,-92.41,-192.08,1.30266666666667,0.939333333333332
134,2089.203,-41.29,167.08,185.204465949525,346.267546414619,225.870206786348,300.640906207268,-72.7,-177.76,1.314,0.954666666666668
135,2104.337,-66.68,183.57,177.717041196841,347.185565656178,190.780601197756,205.228310756356,-52.85,-163.34,1.32333333333333,0.961333333333333
136,2119.482,-92.18,200.13,170.386302592018,354.062402691955,186.348212120435,417.545511670064,-33.05,-148.96,1.32,0.958666666666666
137,2134.478,-117.45,216.54,163.417671388604,366.126986303933,174.975499073102,327.811517740487,-12.96,-134.36,1.33933333333333,0.973333333333333
138,2149.572,-142.89,233.06,156.958003196179,383.387328429097,182.673388159306,362.530487047213,7.17,-119.74,1.342,0.974666666666668
139,2164.693,-168.32,249.57,151.174954207836,405.092589539725,99.6508457123053,525.550348727847,26.99,-105.33,1.32133333333333,0.960666666666666
140,2179.824,-193.67,266.04,146.041526034113,430.421566606507,158.600314053694,450.174457176512,46.76,-90.97,1.318,0.957333333333333
141,2195.913,-218.67,282.78,141.362031857115,458.874465731097,160.810281743993,527.033787496437,67.85,-75.65,1.406,1.02133333333333
142,2210.962,-243.8,299.73,137.443816311188,490.202130758323,113.501283982038,533.046404409796,87.73,-61.36,1.32533333333333,0.952666666666667
143,2226.045,-268.98,316.72,134.052492519252,523.818546158877,154.025193862912,414.962198674372,107.49,-47.5,1.31733333333333,0.924
144,2241.13,-294.05,333.63,131.036290158372,559.039393334674,104.728952670425,605.364621239258,127.63,-33.4,1.34266666666667,0.94
145,2256.203,-319.01,350.46,128.407032186183,595.418261728678,185.972732888653,532.444357401194,147.57,-19.44,1.32933333333333,0.930666666666667
146,2271.197,-344.01,367.32,126.06091093294,633.047101012239,139.440489805233,614.484711631684,167.74,-5.32,1.34466666666667,0.941333333333333
147,2286.238,-367.47,383,123.957510119003,669.646918980443,108.742922625925,911.72971612679,187.97,8.95,1.34866666666667,0.951333333333333
148,2301.379,-392.74,399.42,122.176862994091,707.991654894321,138.892024145614,778.717385988567,206.51,22.39,1.236,0.896
149,2316.348,-418.16,415.93,120.467021224304,747.748212702645,82.8866723807053,712.025943700524,226.34,36.79,1.322,0.96
150,2331.495,-443.38,432.3,118.933057956058,787.970055585871,102.765923245421,890.995960541343,246.24,51.09,1.32666666666667,0.953333333333334
151,2346.573,-468.53,449.11,117.590266531481,829.069951511934,95.0353843675134,870.904233858271,266.26,65.13,1.33466666666667,0.936
152,2361.61,-493.48,465.92,117.469291386211,870.265285645705,133.730011187186,831.512942458848,278.67,64.49,0.827333333333335,-0.0426666666666667
153,2376.736,-518.78,482.41,119.116506795268,896.304088186593,102.367853077466,926.024592815486,264.26,46.28,-0.960666666666668,-1.214
154,2391.761,-518.79,459.03,119.315378223268,877.952441764359,97.3854912717517,921.829672274906,246.73,29.17,-1.16866666666667,-1.14066666666667
155,2406.832,-506.43,431.62,119.744293644477,846.53210222649,96.905461442439,805.670770367913,228.57,11.63,-1.21066666666667,-1.16933333333333
156,2421.877,-493.64,404.18,120.150680887209,815.050202625581,87.5578696557849,762.772621214638,211.14,-5.2,-1.162,-1.122
157,2436.943,-480.89,376.85,120.587752225476,783.736255700858,135.465380682389,828.457868355516,193.79,-21.96,-1.15666666666667,-1.11733333333333
158,2452.159,-468.04,349.28,121.055063949517,752.23662427457,57.2960996659289,728.307980065904,176.38,-38.77,-1.16066666666667,-1.12066666666667
159,2467.134,-455.48,321.82,121.557478870317,721.099371584805,144.326998384926,671.85502211279,158.98,-55.57,-1.16,-1.12
160,2482.323,-443.19,294.23,122.076833289399,690.209676257875,102.32296560603,711.163827545128,141.65,-72.31,-1.15533333333333,-1.116
161,2497.353,-430.76,266.77,122.666146554354,659.313764834316,142.640761924344,606.171511663762,124.27,-89.09,-1.15866666666667,-1.11866666666667
162,2512.415,-416.76,240.87,123.521041228435,628.020427454394,136.639761578323,596.354853466586,106.81,-105.95,-1.164,-1.124
163,2527.476,-393.97,221.2,125.437869045828,593.253287306526,83.348467477175,545.543785303994,89.38,-122.78,-1.162,-1.122
164,2542.602,-370.49,202.17,127.67857359477,559.035680882714,114.895935388773,579.66700003457,71.96,-139.53,-1.16133333333333,-1.11666666666667
165,2557.555,-347.09,183.21,130.199741702322,525.583343723905,116.647736967035,550.649482626824,54.35,-156.03,-1.174,-1.1
166,2572.773,-323.52,164.13,133.074229644222,493.01167014585,172.109305851232,447.899617578656,36.61,-172.57,-1.18266666666667,-1.10266666666667
167,2587.819,-299.95,145.04,136.322960579328,461.849697845522,112.591860170129,430.862437342962,19,-188.99,-1.174,-1.09466666666667
168,2602.878,-278.08,127.33,139.98407718175,434.54089347264,122.060924885167,390.086404868455,1.33,-205.47,-1.178,-1.09866666666667
169,2617.924,-252.98,107.01,144.285307918897,405.242365134743,80.6801012436886,378.218603034102,-16.42,-222.02,-1.18333333333333,-1.10333333333333
170,2632.986,-229.51,88,149.098219444238,380.514423379719,107.109767792145,437.172153902182,-34.09,-238.5,-1.178,-1.09866666666667
171,2648.047,-206.12,69.06,154.521623881904,358.904265926166,191.651065173899,395.454640707035,-51.73,-254.94,-1.176,-1.096
172,2663.082,-182.52,49.95,160.589993035109,340.810066165892,135.524691643401,316.165570556414,-69.26,-271.49,-1.16866666666667,-1.10333333333333
173,2678.118,-159.06,30.95,166.98144464115,326.502028477619,155.796886101613,219.071937113079,-85.51,-287.16,-1.08333333333333,-1.04466666666667
174,2694.189,-135.68,12.02,174.311410055035,318.699490115689,206.541678352522,343.090394673797,-104.09,-305.11,-1.23866666666667,-1.19666666666667
175,2709.307,-112.26,-6.95,181.877461825279,316.219752861835,162.811395044872,377.545184901221,-122.62,-323,-1.23533333333333,-1.19266666666667
176,2724.378,-88.62,-26.09,188.971492991562,315.307455351122,215.427951068722,598.037504112896,-137.79,-337.54,-1.01133333333333,-0.969333333333335
177,2740.501,-65.2,-45.06,196.424549849249,323.250929774378,208.500962433534,347.43691760607,-156.6,-355.12,-1.254,-1.172
178,2756.558,-41.58,-64.18,203.445106159794,336.315653218818,232.672564944332,359.169185491535,-175.39,-372.73,-1.25266666666667,-1.174
179,2771.628,-19.73,-81.88,210.025964635423,345.368951702379,238.088526217586,309.318030757433,-192.55,-380.9,-1.144,-0.544666666666664
180,2787.713,5.31,-102.15,217.383224810494,320.566865567856,229.43620010422,338.821425045917,-189.32,-356.87,0.215333333333335,1.602
181,2803.816,30.35,-122.43,225.267627420871,298.225538309515,209.460329481845,275.168860811906,-181.51,-332.32,0.520666666666667,1.63666666666667
182,2819.871,52.21,-140.13,233.434365297333,280.959961560362,197.041408575044,339.519906141488,-173.45,-307.51,0.537333333333333,1.654
183,2835.983,77.32,-160.47,243.207013962478,272.046655006085,208.02596539827,305.000971112357,-165.52,-283.1,0.528666666666665,1.62733333333333
184,2852.03,100.78,-179.46,253.068512852034,269.857321005008,266.874255899906,297.933603169733,-157.38,-258.05,0.542666666666668,1.67
185,2867.155,124.27,-198.49,262.812856125527,275.676042121908,211.931805173808,311.458957760673,-149.24,-232.98,0.542666666666666,1.67133333333333
186,2882.125,149.32,-218.77,271.719734537309,291.231175528995,283.240156138005,47.1280913626403,-141.78,-210.03,0.497333333333334,1.53
