,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
1181,18099.927,-327.1,345.44,156.672364692556,365.540966377231,156.672364692556,365.540966377231,-182.35,9.78,0.0766666666666671,-1.00733333333333
1182,18115.083,-315.76,319.04,153.724937193776,351.675387253643,153.724937193776,351.675387253643,-160.08,3.7,1.48466666666667,-0.405333333333333
1183,18131.176,-298.27,291.77,150.647152424979,337.177713528044,150.647152424979,337.177713528044,-132.99,-2.12,1.806,-0.388
1184,18146.302,-281.64,266.16,147.894216292117,322.417930177588,147.894216292117,322.417930177588,-110.28,-6.95,1.514,-0.322
1185,18161.458,-263.9,238.84,144.714140636799,307.345450592652,144.714140636799,307.345450592652,-86.36,-12.04,1.59466666666667,-0.339333333333333
1186,18177.483,-248.47,215.09,141.119405049075,298.693907704861,141.119405049075,298.693907704861,-60.98,-17.43,1.692,-0.359333333333333
1187,18192.683,-231.96,189.66,137.385827075642,288.424315895869,137.385827075642,288.424315895869,-36.68,-22.6,1.62,-0.344666666666667
1188,18208.737,-215.46,164.25,133.189744542326,281.144547875288,133.189744542326,281.144547875288,-10.48,-28.17,1.74666666666667,-0.371333333333333
1189,18222.905,-198.9,138.75,129.135023089134,272.090601454736,129.135023089134,272.090601454736,12.15,-32.98,1.50866666666667,-0.320666666666666
1190,18237.962,-182.41,113.36,124.69869393893,266.117049810793,124.69869393893,266.117049810793,36.38,-38.13,1.61533333333333,-0.343333333333334
1191,18254.049,-164.78,86.21,119.789504804896,261.183740879864,119.789504804896,261.183740879864,61.89,-43.55,1.70066666666667,-0.361333333333333
1192,18269.184,-148.2,60.68,115.10233668833,256.837960589941,115.10233668833,256.837960589941,84.38,-48.28,1.49933333333333,-0.315333333333334
1193,18283.312,-131.7,35.15,110.161338637333,255.697668741817,110.161338637333,255.697668741817,108.33,-52.98,1.59666666666667,-0.313333333333333
1194,18299.432,-115.5,9.29,105.114747172648,256.679693197573,105.114747172648,256.679693197573,132.3,-57.64,1.598,-0.310666666666667
1195,18313.572,-100.42,-14.84,100.528950556974,261.14701013031,100.528950556974,261.14701013031,156.33,-62.56,1.602,-0.328
1196,18329.679,-83.26,-42.22,96.6051344204186,260.549406639125,96.6051344204186,260.549406639125,175.56,-72.19,1.282,-0.642
1197,18344.832,-68.93,-64.37,97.2073668826738,249.400619485999,97.2073668826738,249.400619485999,178.5,-95.66,0.196,-1.56466666666667
1198,18360.864,-49.85,-88.98,98.1241438650956,231.180078077675,98.1241438650956,231.180078077675,179.01,-121.65,0.0339999999999994,-1.73266666666667
1199,18376.046,-20.17,-92.51,104.808377039042,206.074553984717,104.808377039042,206.074553984717,179.06,-145.18,0.00333333333333409,-1.56866666666667
1200,18391.146,10.12,-94.64,114.088549671566,185.055409269764,114.088549671566,185.055409269764,179.06,-170.17,0,-1.666
1201,18406.283,40.5,-96.77,125.452314888978,170.096058743288,125.452314888978,170.096058743288,179.06,-195.43,0,-1.684
1202,18421.424,70.94,-98.9,138.244869741168,162.399953817727,138.244869741168,162.399953817727,179.09,-220.05,0.00200000000000008,-1.64133333333333
1203,18436.511,101.22,-101.01,151.36433235496,163.259063148114,151.36433235496,163.259063148114,179.46,-244.3,0.024666666666667,-1.61666666666667
1204,18451.591,131.61,-103.14,163.742852406406,172.424400245441,163.742852406406,172.424400245441,179.88,-268.67,0.0279999999999992,-1.62466666666667
1205,18466.769,162.13,-105.27,174.567730233599,188.657296969929,174.567730233599,188.657296969929,179.99,-293.08,0.00733333333333424,-1.62733333333333
