,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
169,2690.282,-99.28,-247.66,70.6486913966496,359.277529077453,57.4979138196257,376.693006718072,239.7,-128.61,-0.877333333333335,1.21933333333333
170,2706.264,-61.49,-258.04,62.2802745384829,323.123771332287,81.9436624181102,362.11412186991,224.55,-107.74,-1.01,1.39133333333333
171,2720.412,-28.68,-266.83,53.5464089492945,298.38187629278,26.0826574962018,348.992541085017,211.32,-89.54,-0.882000000000001,1.21333333333333
172,2735.527,6.96,-276.38,42.652037998989,280.645881138491,57.4589109546859,208.589098492611,197.11,-69.97,-0.947333333333332,1.30466666666667
173,2750.599,41.92,-285.75,30.8975062462146,274.389344727524,43.6757518011269,301.119936442746,182.82,-50.3,-0.952666666666668,1.31133333333333
174,2765.621,61.64,-299.03,21.7501972890202,288.778649660947,-1.78883298252654,250.988801942361,168.65,-30.81,-0.944666666666666,1.29933333333333
175,2780.742,27.75,-300.03,23.6977357201195,315.318102556767,-19.303180121558,240.539243106471,154.48,-11.3,-0.944666666666668,1.30066666666667
176,2795.803,-10.3,-298.71,26.1095177077401,341.999517689718,39.5155478082939,363.632165425284,140.21,8.39,-0.951333333333332,1.31266666666667
177,2810.882,-50.83,-297.3,28.207416780894,371.679854175606,43.4561630054619,403.503181888219,124.85,30.24,-1.024,1.45666666666667
178,2826.928,-91.31,-295.88,30.0384328282811,401.633462998292,61.9663598204858,346.366641285569,109.74,51.81,-1.00733333333333,1.438
179,2842.015,-132.07,-294.46,31.7365929780566,431.793827885485,47.3361305727124,451.100426884549,95.06,72.77,-0.978666666666666,1.39733333333333
180,2857.08,-168.96,-293.55,32.9142270405557,459.841470291665,8.31412029978678,499.294117219119,80.91,92.48,-0.943333333333334,1.314
181,2873.133,-197.02,-285.04,33.3957573023918,477.309174854203,59.3379377459956,437.757218289478,65.7,113.46,-1.014,1.39866666666667
182,2888.228,-176.29,-254.71,31.9852220321223,451.859104257068,58.2430845522695,489.58126341754,63.06,128.55,-0.176,1.006
183,2903.287,-152.66,-224.88,34.5174333936933,410.654087523794,51.6782959912842,328.740431958221,80.04,113.48,1.132,-1.00466666666667
184,2917.429,-128.07,-194.51,36.9779348141808,365.930650533677,55.1248812220607,299.869850391794,92.04,97.82,0.8,-1.044
185,2933.47,-103.51,-164.19,41.8298639555389,319.917980113653,21.5219368704025,414.368744200343,109.85,74.19,1.18733333333333,-1.57533333333333
186,2948.518,-79.23,-134.2,47.1100885413823,277.890476447107,29.1384653836963,107.348316012162,124.37,54.93,0.968000000000001,-1.284
187,2962.752,-54.61,-103.81,53.8498715798053,238.496818637063,65.5667590104051,268.075770357993,137.97,36.88,0.906666666666666,-1.20333333333333
188,2977.739,-28.5,-71.56,63.7828997647323,201.777550783034,84.0071678227669,179.150976800051,152.52,17.58,0.970000000000001,-1.28666666666667
189,2992.933,-4.63,-41.99,75.8510571997631,175.091657139911,41.8269710898846,193.635498298033,165.15,0.81,0.842,-1.118
190,3008.966,18.81,-12.05,93.1909356898614,163.122908568968,38.8717925731814,210.449524053,181.68,-21.13,1.102,-1.46266666666667
191,3025.081,41.71,17.27,110.457605949139,164.857380787152,88.9505439032392,-14.9048566320609,196.17,-40.35,0.965999999999999,-1.28133333333333
192,3041.063,64.75,46.76,126.252655060888,182.312579105228,149.815140307423,200.260058229137,211.77,-61.05,1.04,-1.38
193,3057.159,88.32,76.35,138.665718169374,210.356239270434,126.635560697823,229.607032838167,227.25,-81.6,1.032,-1.37
194,3073.237,112.73,106.49,148.071438951556,245.867789268948,132.987146220355,282.396528761234,242.76,-102.18,1.034,-1.372
195,3089.253,134.49,134.05,154.26449591956,285.110660796821,140.922525351905,235.204703980302,258.29,-122.78,1.03533333333334,-1.37333333333333
196,3105.35,132.85,155.34,154.753045421144,330.699099787103,172.636140904232,354.3523156676,273.9,-143.77,1.04066666666666,-1.39933333333333
197,3121.41,96.4,154.98,148.900523364539,374.308717103944,161.150992047811,353.778986278657,289.74,-165.53,1.056,-1.45066666666667
198,3137.467,60.36,153.74,144.28627423317,419.573420631002,132.099886243939,452.026267041728,305.28,-186.93,1.036,-1.42666666666667
199,3153.538,24.08,152.47,140.539406853388,466.983292741828,99.075314245175,447.20086935845,320.87,-208.07,1.03933333333334,-1.40933333333333
200,3169.611,-46,145.82,134.404160515943,535.131992783089,161.496486835122,517.283855406147,336.31,-228.62,1.02933333333333,-1.37
201,3185.639,-32.45,109.63,134.317555513617,502.251146937466,111.657908875245,480.462439413011,326.9,-241.26,-0.627333333333335,-0.842666666666666
