,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
1046,16278.794,29.46,280.04,153.286157936172,344.422711939849,153.40711452037,345.306911726524,184.29,-27.62,0.979999999999999,-1.30133333333333
1047,16293.935,67.08,295.24,158.930642788789,366.845085560649,149.764475606901,369.039911613019,198.96,-47.08,0.978000000000001,-1.29733333333333
1048,16308.988,67.08,295.24,157.91973413861,391.08272794896,127.722103268822,396.302023365341,214.09,-67.16,1.00866666666667,-1.33866666666667
1049,16324.034,104.16,310.22,162.56824232044,415.963353794538,161.355555689248,387.131968046571,228.77,-86.64,0.978666666666667,-1.29866666666667
1050,16339.095,139.82,324.3,166.449379456586,442.970849718128,167.092107532977,459.583046255059,243.61,-106.34,0.989333333333334,-1.31333333333333
1051,16354.219,175.17,338.05,169.833661522414,471.370767973577,177.27472979745,489.364390174271,258.37,-125.92,0.983999999999999,-1.30533333333333
1052,16369.258,179.01,319.92,168.575503577144,474.715743366491,172.112270325872,474.74548267259,273.04,-145.39,0.978000000000001,-1.298
1053,16384.333,158.53,288.06,164.082344976871,470.947616726107,166.413616403593,446.196618127601,287.69,-164.83,0.976666666666665,-1.296
1054,16399.365,137.05,254.98,159.418746718723,468.203257677689,160.492730300773,466.631181854238,301.64,-183.34,0.929999999999999,-1.234
1055,16414.518,115.93,222.47,154.773898521259,470.046973503713,154.748086235926,510.881424639734,316.26,-202.75,0.974666666666667,-1.294
1056,16429.561,94.51,189.47,150.113003813078,474.562075391618,146.434377573114,473.70532897057,330.98,-221.98,0.981333333333335,-1.282
1057,16444.638,75.42,160.09,147.064351233334,476.478849058382,123.841011344611,477.207515980672,334.48,-239.81,0.233333333333333,-1.18866666666667
1058,16459.716,53.76,126.74,144.969080048796,447.668566910834,112.724973531768,443.415765524847,310.73,-239.83,-1.58333333333333,-0.00133333333333402
1059,16474.751,32.36,93.78,142.489383835847,416.368033475194,136.864536717372,437.789385363308,285.89,-236.5,-1.656,0.222000000000001
1060,16489.894,11.05,60.96,139.548256165937,386.462927070631,136.033648798221,376.290006485245,261.79,-233.12,-1.60666666666666,0.225333333333333
1061,16504.93,-9.1,29.93,136.300774654458,359.45843987866,139.545535802669,382.157457858106,239.24,-229.95,-1.50333333333333,0.211333333333334
1062,16519.982,-29.18,-0.99,132.712701002131,332.555647824541,138.017494945465,335.212945588505,215.17,-226.57,-1.60466666666667,0.225333333333333
1063,16535.055,-49.56,-32.37,128.394227003275,307.276739275852,131.203576045612,309.847190328319,191.27,-223.21,-1.59333333333333,0.223999999999999
1064,16550.096,-69.57,-63.18,123.474677182961,284.044563053053,96.3155750564844,285.840074480088,167.36,-219.85,-1.594,0.224000000000001
1065,16565.192,-91.25,-96.56,117.071693002887,263.499607779594,96.3385802314451,235.766259771157,143.38,-216.48,-1.59866666666667,0.224666666666667
1066,16580.251,-112.79,-129.73,109.752553225686,246.71656693461,108.133704285074,453.596007797141,119.41,-213.11,-1.598,0.224666666666665
1067,16595.391,-131.91,-159.19,102.478795535324,232.369487024437,99.6729426680108,233.302023533199,94.97,-209.4,-1.62933333333333,0.247333333333334
1068,16610.434,-152.39,-191.8,93.5045283458342,222.486055518093,99.0105422374479,216.348237078955,69.68,-205.4,-1.686,0.266666666666667
1069,16625.619,-177.84,-190.92,92.6993676407574,222.526917023537,90.0019086242854,225.912931740811,44.44,-201.4,-1.68266666666667,0.266666666666667
1070,16640.698,-202.91,-162.2,99.00528703969,225.266659095393,101.086528651261,207.380921070857,19.58,-197.46,-1.65733333333333,0.262666666666667
1071,16655.786,-227.8,-133.57,105.109527283289,231.254634548153,132.622834047202,200.587127873406,-4.54,-193.85,-1.608,0.240666666666668
1072,16670.793,-254.15,-103.25,111.135465224232,241.89194447108,110.056433268901,267.842128265802,-28.53,-190.47,-1.59933333333333,0.225333333333333
1073,16685.896,-280.1,-73.41,116.518745059683,254.540645280867,126.022701107861,230.511616626389,-52.34,-187.06,-1.58733333333333,0.227333333333333
1074,16700.928,-305.77,-44.5,121.115695431597,267.741102559917,105.627385652177,263.207686369077,-76.55,-182.86,-1.614,0.279999999999999
1075,16715.982,-331.8,-15.6,120.51155386497,287.919076999076,126.486009530816,303.167349133466,-83.75,-161.78,-0.48,1.40533333333333
