,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
174,2716.069,257.49,-458.34,333.366054894242,662.028652552138,332.138522596468,670.135308052536,-39.29,133.44,-0.124,-0.158666666666666
175,2731.107,287.57,-454.64,330.677893677247,671.548536592851,328.866163720381,637.131655172362,-41.3,130.87,-0.134,-0.171333333333333
176,2746.122,317.42,-450.98,328.10771927158,682.49792475875,307.13182038859,681.375735753554,-43.16,128.49,-0.124,-0.158666666666666
177,2761.261,347.25,-447.22,325.620909197352,694.67632498884,328.431790652308,689.522777317254,-45.01,126.11,-0.123333333333333,-0.158666666666667
178,2776.265,377.41,-443.01,323.179146554384,707.958259362796,341.087223997445,725.476435180504,-46.88,123.72,-0.124666666666667,-0.159333333333333
179,2791.396,407.27,-438.81,320.851964689769,722.304884172882,318.400474397312,729.077335710481,-48.74,121.35,-0.124,-0.158
180,2806.455,437.14,-434.62,318.582466409667,737.716510117538,317.713659020836,737.416208004749,-50.89,118.6,-0.143333333333333,-0.183333333333333
181,2821.508,467.21,-430.68,316.45669065973,754.634889797709,324.120260138598,759.067479110472,-52.66,116.32,-0.118,-0.152
182,2836.536,497.08,-427.01,314.426814843889,772.574030692205,317.388973480911,773.55127562015,-54.65,113.79,-0.132666666666667,-0.168666666666666
183,2851.663,527.06,-423.01,312.483759503837,791.301269113098,325.513095465922,796.141727950153,-56.5,111.42,-0.123333333333333,-0.158
184,2866.681,525.72,-399.78,311.074317381171,774.628661488845,316.915166202022,773.663718591549,-58.24,109.18,-0.116,-0.149333333333333
185,2881.866,512.04,-372.79,309.952476978425,746.552211235088,321.463539327978,730.049868589671,-60.25,106.61,-0.134,-0.171333333333334
186,2896.859,498.35,-345.92,308.696903128133,718.841427089452,300.306552244649,713.365522187158,-62.68,103.5,-0.162,-0.207333333333333
187,2911.985,484.63,-318.99,307.413332985703,691.43710068234,308.546413984809,712.266360231183,-64.56,101.1,-0.125333333333334,-0.16
188,2927.133,470.92,-292.08,306.017356097419,664.421551501756,299.753870411331,810.542016307162,-66.49,98.62,-0.128666666666666,-0.165333333333333
189,2942.203,457.22,-265.19,304.502000080863,637.866651424889,302.578021055972,639.362323074156,-68.45,96.12,-0.130666666666667,-0.166666666666667
190,2957.307,443.38,-238.03,302.873267640148,611.497068267707,200.448593791827,605.645634626345,-70.2,93.88,-0.116666666666667,-0.149333333333334
191,2972.383,429.55,-210.89,301.082367965842,585.701508022645,299.797525177615,588.643969625457,-72.06,91.49,-0.124,-0.159333333333333
192,2987.474,416.64,-185.56,299.242175450913,562.22892036963,298.184774153953,566.390000605216,-73.94,89.09,-0.125333333333333,-0.159999999999999
193,3002.508,402.93,-158.65,297.136170416635,537.944181583926,299.478486401715,536.638334473794,-75.8,86.71,-0.124,-0.158666666666667
194,3017.552,389.14,-131.58,294.820579252009,514.319342529522,294.171387242871,424.595385002631,-77.67,84.32,-0.124666666666667,-0.159333333333333
195,3032.68,375.43,-104.67,292.301865554413,491.743727667166,295.489368420625,586.707265634146,-79.53,81.94,-0.124,-0.158666666666666
196,3047.807,361.57,-77.48,289.519494843245,469.970193203782,289.600001124598,478.16651942206,-81.39,79.55,-0.124,-0.159333333333333
197,3062.915,347.86,-50.56,286.50359211713,449.634056761718,285.162632179761,455.078313049678,-83.25,77.17,-0.124,-0.158666666666666
198,3077.941,334.07,-23.5,283.194801255447,430.556865582236,281.313257544253,418.420574506244,-85.12,74.78,-0.124666666666667,-0.159333333333333
199,3093.048,320.35,3.42,279.608696304418,413.13600327253,278.970520346803,410.498016559655,-86.99,72.38,-0.124666666666666,-0.16
200,3108.136,306.57,30.47,275.708871565551,397.390987945122,260.999664579208,397.852891602178,-88.85,70,-0.124,-0.158666666666666
