,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
1137,17389.906,228.13,-549.76,342.196472946735,825.56587702012,317.841389246677,842.650948739766,-24.29,236.27,0.0806666666666667,-0.199333333333332
1138,17405.982,248.37,-566.37,341.249434842356,844.457951647091,323.018980047374,817.631966966027,-23.08,233.27,0.0806666666666667,-0.2
1139,17422.077,263.96,-539.52,339.629414103165,821.164990546967,356.422984921723,844.211526865021,-21.88,230.29,0.08,-0.198666666666668
1140,17438.178,276.78,-512.05,338.084712014292,796.950256979694,308.225915032975,818.118072946986,-20.67,227.31,0.0806666666666665,-0.198666666666666
1141,17454.2,289.54,-484.69,336.451218929795,773.409335345779,292.605693110406,790.221585077643,-19.46,224.31,0.0806666666666667,-0.2
1142,17470.309,302.3,-457.34,334.717330722293,750.554260596794,348.661232617044,777.9554944646,-18.25,221.32,0.0806666666666667,-0.199333333333334
1143,17486.375,315.08,-429.93,332.872788261775,728.385009455851,432.516301625679,700.230477634619,-17.04,218.33,0.0806666666666667,-0.199333333333332
1144,17501.452,327.89,-402.45,330.909028928279,706.97581076017,346.479038194148,759.384232863587,-15.84,215.34,0.08,-0.199333333333334
1145,17516.58,340.61,-375.17,328.846720539248,686.97049580022,306.677840519093,550.461462727702,-14.78,212.73,0.0706666666666667,-0.174000000000001
1146,17531.65,353.45,-347.63,326.638913965034,667.559408292625,315.191455134998,733.392098717677,-13.65,209.93,0.0753333333333333,-0.186666666666666
1147,17546.683,366.19,-320.32,324.325631226319,649.527392570937,261.329424977164,631.308414423699,-12.6,207.32,0.0700000000000001,-0.174000000000001
1148,17561.814,378.95,-292.96,321.874935318358,632.365732547234,310.422611359077,677.268725045325,-11.46,204.5,0.0759999999999999,-0.188
1149,17576.86,391.7,-265.62,319.295575906113,616.462042464903,334.808199107764,678.040947590528,-10.33,201.71,0.0753333333333334,-0.185999999999999
1150,17591.878,404.53,-238.11,316.568783248925,601.803733620854,305.121507426967,637.616863652728,-9.2,198.92,0.0753333333333334,-0.186000000000001
1151,17606.906,417.23,-210.86,313.737612579226,588.639560002554,218.713107764113,613.832348619805,-8.07,196.1,0.0753333333333333,-0.188
1152,17622.019,429.99,-183.5,310.77460206314,576.969324141241,287.26523001958,487.045732362535,-6.94,193.31,0.0753333333333333,-0.185999999999999
1153,17637.068,442.8,-156.03,307.68500637154,566.855361534139,295.958755675818,540.112428163201,-5.8,190.5,0.076,-0.187333333333334
1154,17653.145,455.54,-128.68,304.496155212746,558.311077805196,316.30402085054,528.438003079738,-4.6,187.52,0.08,-0.198666666666666
1155,17669.202,459.67,-104.54,301.975788972887,545.886261047116,280.223621264316,563.127334634844,-3.39,184.54,0.0806666666666666,-0.198666666666668
1156,17685.306,432.02,-112.33,304.090453132369,524.298785903611,277.173456098461,551.071557381433,-2.18,181.54,0.0806666666666667,-0.2
1157,17701.362,406.59,-124.07,306.594726880143,507.639854424374,320.942268080075,536.361332300211,-0.98,178.56,0.08,-0.198666666666666
1158,17717.442,379.07,-136.89,309.515003549289,491.057197686787,328.694908919695,522.130078688339,0.24,175.56,0.0813333333333333,-0.2
1159,17733.516,324.44,-162.37,316.040518722087,465.317636136865,334.262727911159,358.825789412047,1.44,172.58,0.08,-0.198666666666666
1160,17749.587,296.92,-175.2,319.519897028091,453.307575934927,308.120918087213,487.176853624203,2.64,169.6,0.08,-0.198666666666668
